2731990,SJ,21,2111,78.06435,14.21169,,Svalbard,Spitsbergen,,Barentsburg,Barentsburg,"Barencburg,Barencburgas,Barentsburg,Barentszburg,ba lun zhi bao,balencheubuleukeu,barentsburgi,barentsuburuku,barntsbwrgh,Баренцбург,בארנצבורג,بارنتسبورغ,ბარენცბურგი,バレンツブルク,巴倫支堡,바렌츠부르크",576,9178
2728377,SJ,21,2111,77.90029,16.72006,,Svalbard,Spitsbergen,,Sveagruva,Sveagruva,"Svea,Sveagruva,Sveagruvan,Sveakaivos,Svenskstad",300,9175
7535963,SJ,21,2111,78.92373,11.92497,,Svalbard,Spitsbergen,,Ny-Ålesund,Ny-Ålesund,"Niu Olesiundas,Nju Olesun,Nju-Olesunn,Ny-Aalesund,nioresun,nwiollesun,Ню Олесун,Ню-Олесунн,נו אלסון,ニーオーレスン,뉘올레순",35,9173
6954612,SJ,22,2211,70.94984,-8.638,,Jan Mayen,Jan Mayen,,Jan Mayen,Jan Mayen,"Jan Mayen,ZXB",0,8099
2729907,SJ,21,2111,78.22334,15.64689,,Svalbard,Spitsbergen,,Longyearbyen,Longyearbyen,"Gorad Longjir,LYR,Long'ir,Longijur,Longir,Longjerbiene,Longjir,Longjirbjuen osh,Longjyrbienas,Longjērbīene,Longyearbyen,Longyearbyur,Longyearbýur,Lonqyirbyuen,lang yi er cheng,langayrbyn,langyrbyn,lanyiyarpiyan,long-ieobien,long-wiealeubwien,longiri,lwnghyarbyn,lwngyyrbyn,lxng yeiy r beiyn,rongui~erubin,Горад Лонгйір,Лонгийър,Лонгйир,Лонгйирбюен ош,Лонгьир,Лонгїр,Лонгјир,לונגיירבין,لانگایربین,لانگیربین,لونغياربين,லாங்யியர்பியன்,ลองเยียร์เบียน,ლონგირი,ロングイェールビーン,朗伊爾城,롱위에아르뷔엔,롱이어비엔",2060,"9171,9170"
