3113446,ES,CL,SO,41.71691,-2.0835,42100,Castilla - Leon,Soria,Hinojosa del Campo,Pinilla Del Campo,Pinilla del Campo,Pinilla del Campo,21,42112
3113815,ES,CL,SO,41.29908,-3.10311,42120,Castilla - Leon,Soria,Montejo de Tiermes,Peralejo De Los Escuderos,Peralejo de los Escuderos,"Peralejo,Peralejo de los Escuderos",0,42315
3115074,ES,CT,L,41.5,0.96667,25153,Cataluna,Lleida,els Omellons,"Omellons, Els",els Omellons,"Omellons,Omellóns,els Omellons",0,25412
3115135,ES,CL,ZA,41.9837,-6.10165,49032,Castilla - Leon,Zamora,Calzadilla de Tera,Olleros De Tera,Olleros de Tera,"Olleros,Olleros de Tera",0,49331
3115184,ES,CL,P,42.6099,-4.4504,34041,Castilla - Leon,Palencia,Calahorra de Boedo,Olea De Boedo,Olea de Boedo,Olea de Boedo,42,34407
3115629,ES,CL,AV,40.41123,-4.70897,05163,Castilla - Leon,Ávila,Navaluenga,Navaluenga,Navaluenga,Navaluenga,2118,05100
3116910,ES,PV,VI,42.81845,-2.65251,01016,Pais Vasco,Álava,Bernedo,Mendiola,Mendiola,,0,01194
3117076,ES,GA,C,42.94033,-8.97187,15045,Galicia,A Coruña,Mazaricos,Mazaricos,Mazaricos,Mazaricos,5523,15256
3117076,ES,GA,C,42.94033,-8.97187,15045,Galicia,A Coruña,Mazaricos,Cuiña (San Fins De San Fins De Eiron-Mazaricos,Mazaricos,Mazaricos,5523,15256
3117402,ES,GA,OR,42.64127,-7.80314,32033,Galicia,Ourense,Gomesende,Mariz,Mariz,,0,32212
3118048,ES,CL,BU,42.64607,-3.39139,09272,Castilla - Leon,Burgos,Poza de la Sal,Barrios De Bureba,Los Barrios de Bureba,Los Barrios de Bureba,243,09246
3118153,ES,GA,LU,43.15,-7.46667,27010,Galicia,Lugo,Castro de Rei,Loentia,Loentia,"Loentia,San Esteban",0,27266
3119061,ES,CL,SA,40.73722,-5.44895,37169,Castilla - Leon,Salamanca,Larrodrigo,Larrodrigo,Larrodrigo,Larrodrigo,277,37865
3119418,ES,CL,LE,42.46736,-5.79988,24026,Castilla - Leon,León,Bustillo del Páramo,La Milla Del Paramo,La Milla del Páramo,"La Milla del Paramo,La Milla del Páramo",0,24393
3119598,ES,CL,SA,40.40723,-5.69884,37163,Castilla - Leon,Salamanca,"Hoya, La",La Hoya,La Hoya,La Hoya,32,37716
3119743,ES,CL,LE,42.68485,-7.00637,24198,Castilla - Leon,León,Vega de Valcarce,La Faba,La Faba,La Faba,0,24526
3119743,ES,CL,LE,42.68485,-7.00637,24198,Castilla - Leon,León,Vega de Valcarce,La Treita,La Faba,La Faba,0,24526
3119743,ES,CL,LE,42.68485,-7.00637,24198,Castilla - Leon,León,Vega de Valcarce,San Tirso De La Faba,La Faba,La Faba,0,24526
3119743,ES,CL,LE,42.68485,-7.00637,24198,Castilla - Leon,León,Vega de Valcarce,La Laguna De Castilla,La Faba,La Faba,0,24526
3119789,ES,CL,SA,40.67444,-5.73778,37237,Castilla - Leon,Salamanca,Pedrosillo de los Aires,Dueña De Arriba,La Dueña de Arriba,"Alqueria La Duena de Arriba,Alquería La Dueña de Arriba,La Duena de Arriba,La Dueña de Arriba",0,37788
3120536,ES,EX,CC,40.33665,-6.27877,10041,Extremadura,Cáceres,Caminomorisco,Huerta,Huerta,"Caserio Huerta,Caserío Huerta,Huerta",0,10629
3120894,ES,GA,OR,42.39072,-7.85368,32026,Galicia,Ourense,Coles,Gustei,Gustei,,0,32100
3121426,ES,CL,LE,42.38008,-5.51414,24107,Castilla - Leon,León,Pajares de los Oteros,Gigosos De Los Oteros,Gigosos de los Oteros,Gigosos de los Oteros,0,24224
3121691,ES,AS,O,43.46667,-6.51667,33034,Asturias,Asturias,Valdés,Gallinero De Barcia,Gallinero de Barcia,Gallinero de Barcia,0,33708
3122038,ES,CL,SA,40.71316,-5.61642,37047,Castilla - Leon,Salamanca,Beleña,Fresno Alhandiga,Fresno-Alhándiga,"El Fresno,Fresno,Fresno-Alhandiga,Fresno-Alhándiga",275,37789
3123068,ES,AR,Z,42.11732,-0.95019,50100,Aragon,Zaragoza,Erla,Erla,Erla,Erla,432,50611
3123250,ES,CB,S,43.37493,-4.33724,39024,Cantabria,Cantabria,Comillas,El Tejo,El Tejo,El Tejo,0,39528
3123759,ES,PV,BI,43.37985,-2.58556,48028,Pais Vasco,Vizcaya,Ea,Ea,Ea,Ea,1756,48287
3124825,ES,AS,O,43.31312,-6.58989,33073,Asturias,Asturias,Tineo,Colinas De Abajo,Colinas de Abajo,Colinas de Abajo,0,33878
3124852,ES,CL,BU,42.19982,-3.70005,09108,Castilla - Leon,Burgos,Cogollos,Cogollos,Cogollos,Cogollos,397,09320
3125302,ES,MD,M,40.91988,-3.52702,28039,Madrid,Madrid,Cervera de Buitrago,Cervera De Buitrago,Cervera de Buitrago,Cervera de Buitrago,130,28193
3125819,ES,CM,CU,40.14564,-2.49741,16112,Castilla - La Mancha,Cuenca,Huete,Castillejo Del Romeral,Castillejo del Romeral,Castillejo del Romeral,0,16541
3125862,ES,GA,C,43.23838,-8.38426,15031,Galicia,A Coruña,Culleredo,Folgueira (Santiago De Castelo-Culleredo),Castelo,"Castelo,Santiago",0,15139
3125862,ES,GA,C,43.23838,-8.38426,15031,Galicia,A Coruña,Culleredo,Castelo (Santiago),Castelo,"Castelo,Santiago",0,15139
3125910,ES,CM,GU,40.81902,-1.75932,19076,Castilla - La Mancha,Guadalajara,Castellar de la Muela,Castellar De La Muela,Castellar de la Muela,"Castellar,Castellar de la Muela",41,19328
3126433,ES,CB,S,43.33733,-4.16784,39012,Cantabria,Cantabria,Cabezón de la Sal,Caranceja,Caranceja,"Caranceja,Carranceja",0,39591
3126501,ES,CL,LE,42.70686,-6.89553,24009,Castilla - Leon,León,Balboa,Cantejeira,Cantejeira,Cantejeira,0,24525
3126507,ES,CL,SO,41.74107,-2.9745,42070,Castilla - Leon,Soria,Cubilla,Cantalucia,Cantalucia,Cantalucia,0,42148
3127611,ES,CL,BU,42.54993,-3.32315,09056,Castilla - Leon,Burgos,Briviesca,Briviesca,Briviesca,"Bribiesca,Briv'eska,Briveska,Briviesca,brayfayska,bu li wei ye si ka,Бривьеска,Брівєска,برايفايسكا,布里维耶斯卡",6880,09240
3128252,ES,NC,NA,42.98023,-1.8233,31049,Navarra,Navarra,Basaburua,Beramendi,Beramendi,,0,31869
3128349,ES,CT,GI,42.08012,3.09493,17018,Cataluna,Girona,Bellcaire d'Empordà,Bellcaire D'Emporda,Bellcaire d’Empordà,"Bellcaire,Bellcaire d'Emporda,Bellcaire d’Empordà",0,17141
3128996,ES,AR,HU,42.50906,-0.81136,22044,Aragon,Huesca,Bailo,Bailo,Bailo,"Bajlo,bai luo,Байло,拜洛",243,22760
3129514,ES,CL,LE,42.55205,-5.86311,24173,Castilla - Leon,León,Turcia,Armellada,Armellada,Armellada,0,24284
3129526,ES,CM,GU,40.7358,-2.30257,19040,Castilla - La Mancha,Guadalajara,Armallones,Armallones,Armallones,Armallones,60,19461
3129567,ES,CL,LE,42.81749,-6.00929,24132,Castilla - Leon,León,Riello,Arienza,Arienza,Arienza,0,24132
3129864,ES,GA,C,43.23469,-8.01705,15003,Galicia,A Coruña,Aranga,Aranga,Aranga,"Aranga,San Pelayo",2246,15317
3129864,ES,GA,C,43.23469,-8.01705,15003,Galicia,A Coruña,Aranga,Aranga (San Paio),Aranga,"Aranga,San Pelayo",2246,15317
3129864,ES,GA,C,43.23469,-8.01705,15003,Galicia,A Coruña,Aranga,Feas (San Pedro-Aranga),Aranga,"Aranga,San Pelayo",2246,15317
3129864,ES,GA,C,43.23469,-8.01705,15003,Galicia,A Coruña,Aranga,Castellana (San Lourenzo De Vilarraso-Aranga),Aranga,"Aranga,San Pelayo",2246,15317
3130028,ES,CB,S,43.33537,-3.32528,39030,Cantabria,Cantabria,Guriezo,Angostina,Angostina,Angostina,0,39788
3130569,ES,CL,SG,41.46378,-3.49881,40061,Castilla - Leon,Segovia,Corral de Ayllón,Alconadilla,Alconadilla,Alconadilla,0,40529
3130959,ES,PV,VI,42.82242,-2.4749,01051,Pais Vasco,Álava,Agurain / Salvatierra,Adana,Adana,Adana,0,01207
6544375,ES,CL,SA,40.5619,-6.4994,37107,Castilla - Leon,Salamanca,Ciudad Rodrigo,Agueda Del Caudillo,Agueda del Caudillo,,0,37594
6544412,ES,CL,BU,42.7027,-3.7031,09361,Castilla - Leon,Burgos,Sargentes de la Lora,Escalada,Escalada,,0,09145
6615324,ES,MD,M,40.5991,-3.98392,28061,Madrid,Madrid,Galapagar,Colonia Alto De La Navata,La Navata,,0,28420
6615324,ES,MD,M,40.5991,-3.98392,28061,Madrid,Madrid,Galapagar,La Navata,La Navata,,0,28420
6615324,ES,MD,M,40.5991,-3.98392,28061,Madrid,Madrid,Galapagar,"Rosales, Los (Navata, La)",La Navata,,0,28420
7115319,ES,AN,AL,37.38864,-2.19709,04070,Andalucia,Almería,Oria,La Piedra Amarilla,La Piedra Amarilla,,0,04810
2511305,ES,AN,H,37.47268,-7.46546,21065,Andalucia,Huelva,Sanlúcar de Guadiana,Sanlucar De Guadiana,Sanlúcar de Guadiana,"Salucar de Guadiana,Sanlucar de Guadiana,Sanlúcar de Guadiana",363,21595
2511912,ES,CM,TO,39.74356,-4.75541,45146,Castilla - La Mancha,Toledo,Retamoso de la Jara,Retamoso De La Jara,Retamoso,Retamoso,131,45652
2514288,ES,AN,SE,37.37301,-5.74951,41058,Andalucia,Sevilla,Mairena del Alcor,Mairena Del Alcor,Mairena del Alcor,"Mairano del Alcor,Mairena del Alcor,Maireno del Alcor",20510,41510
2514564,ES,MC,MU,38.03647,-2.24108,,Murcia,Murcia,,Los Odres,Los Odres,"Caserio Los Odres,Caserío Los Odres,Los Odres",0,30414
2514949,ES,MC,MU,37.79891,-0.99392,30037,Murcia,Murcia,Torre-Pacheco,Lo Ferro,Lo Ferro,"Caserio Lo Ferro,Caserío Lo Ferro,Lo Ferro",0,30709
2515139,ES,AN,SE,37.27343,-6.05052,41034,Andalucia,Sevilla,Coria del Río,La Vega,La Vega,"Caserio La Vega,Caserío La Vega,La Vega",0,41100
2515404,ES,AN,H,37.65821,-6.57632,21012,Andalucia,Huelva,Berrocal,Las Delgadas,Las Delgadas,Las Delgadas,0,21647
2515766,ES,CN,TF,28.28017,-16.40846,38020,Canarias,Santa Cruz de Tenerife,Güímar,La Medida,La Medida,La Medida,0,38560
2517791,ES,AN,CA,36.14411,-5.70017,11004,Andalucia,Cádiz,Algeciras,Facinas,Facinas,Facinas,0,11391
2518045,ES,CM,AB,38.5073,-2.44051,02058,Castilla - La Mancha,Albacete,Paterna del Madera,El Villar,El Villar,"Caserio El Villar,Caserío El Villar,El Villar",0,02459
2518729,ES,AN,SE,37.26273,-5.5453,41011,Andalucia,Sevilla,Arahal,Arahal,El Arahal,"Arahal,El Arahal",19248,41600
2518991,ES,AN,J,38.25792,-2.83552,23012,Andalucia,Jaén,Beas de Segura,Cuevas De Ambrosio,Cuevas de Ambrosio,Cuevas de Ambrosio,0,23289
2519557,ES,AN,GR,37.29398,-2.95654,18907,Andalucia,Granada,Valle del Zalabí,Rambla Del Agua (Charches),Charches,Charches,0,18511
2519557,ES,AN,GR,37.29398,-2.95654,18907,Andalucia,Granada,Valle del Zalabí,Charches,Charches,Charches,0,18511
2520369,ES,CM,AB,38.52192,-2.33412,02017,Castilla - La Mancha,Albacete,Bogarra,Cañada Del Provencio,Cañada del Provencio,"Canada del Provencio,Cañada del Provencio",0,02448
2520964,ES,VC,A,38.63117,-0.76458,03043,Comunidad Valenciana,Alicante,Biar,Biar,Biar,"B'jar,Biar,bi ya er,byar,Бьяр,Біар,بيار,بیار,比亚尔",3592,03410
2521089,ES,VC,A,38.79278,-0.02992,03030,Comunidad Valenciana,Alicante,Benidoleig,Benidoleig,Benidoleig,Benidoleig,1021,03759
2521325,ES,VC,V,39.01667,-0.41667,46045,Comunidad Valenciana,Valencia,Barxeta,Barxeta,Barxeta,"Barcheta,Barxeta",1619,46667
2521413,ES,AN,J,37.99384,-3.47103,23009,Andalucia,Jaén,Baeza,Baeza,Baeza,Baeza,16253,23440
3104848,ES,CL,P,42.38034,-4.57285,34163,Castilla - Leon,Palencia,San Mamés de Campos,Villasabariego De Ucieza,Villasabariego de Ucieza,Villasabariego de Ucieza,0,34127
3105370,ES,CL,P,42.52822,-4.47572,34222,Castilla - Leon,Palencia,Villameriel,Villameriel,Villameriel,Villameriel,137,34408
3105644,ES,CL,BU,41.72727,-4.0172,09256,Castilla - Leon,Burgos,Pedrosa de Duero,Villaescusa De Roa,Villaescusa de Roa,Villaescusa de Roa,129,09314
3106099,ES,CL,LE,42.86315,-5.13906,24060,Castilla - Leon,León,Crémenes,Verdiago,Verdiago,Verdiago,0,24960
3106114,ES,GA,LU,42.61667,-7.48333,27008,Galicia,Lugo,Bóveda,Ver,Ver,"San Vicente,Ver",0,27349
3106114,ES,GA,OR,42.61667,-7.48333,32068,Galicia,Ourense,Ramirás,Ver,Ver,"San Vicente,Ver",0,32811
3106193,ES,CM,CU,40.12965,-2.81444,16240,Castilla - La Mancha,Cuenca,Vellisca,Vellisca,Vellisca,Vellisca,163,16510
3106214,ES,CL,LE,42.54276,-6.19521,24023,Castilla - Leon,León,Brazuelo,Veldedo,Veldedo,Veldedo,0,24715
3106751,ES,CL,LE,42.4624,-6.07848,24008,Castilla - Leon,León,Astorga,Valdeviejas,Valdeviejas,Valdeviejas,0,24718
3107175,ES,NC,NA,42.96667,-1.83333,31049,Navarra,Navarra,Basaburua,Urritza,Urritza,"Urritza,Urriza",0,31869
3107374,ES,CL,BU,42.4182,-3.36133,09027,Castilla - Leon,Burgos,Arraya de Oca,Turrientes,Turrientes,Turrientes,0,09292
3107857,ES,CL,SO,41.58561,-2.82951,42090,Castilla - Leon,Soria,Fuentepinilla,Torreandaluz,Torreandaluz,Torreandaluz,0,42294
3107993,ES,RI,LO,42.38183,-3.02172,26110,La Rioja,La Rioja,Ojacastro,Tondeluna,Tondeluna,Tondeluna,0,26270
3108286,ES,CT,B,41.56667,2.01667,08279,Cataluna,Barcelona,Terrassa,"Fonts, Les (Terrassa)",Terrassa,"Terasa,Terrassa,telasa,terrasa,Τεράσα,Террасса,テッラーサ,테라사",210941,08228
3108286,ES,CT,B,41.56667,2.01667,08200,Cataluna,Barcelona,Sant Boi de Llobregat,Terrassa,Terrassa,"Terasa,Terrassa,telasa,terrasa,Τεράσα,Террасса,テッラーサ,테라사",210941,08220
3108286,ES,CT,B,41.56667,2.01667,08279,Cataluna,Barcelona,Terrassa,Terrassa,Terrassa,"Terasa,Terrassa,telasa,terrasa,Τεράσα,Террасса,テッラーサ,테라사",210941,"08226,08222,08227,08221,08224,08228,08225,08223"
3108839,ES,GA,LU,42.61369,-7.19313,27017,Galicia,Lugo,Folgoso do Courel,Sobredo,Sobredo,,0,27325
3108843,ES,AS,O,43.49944,-5.37935,33076,Asturias,Asturias,Villaviciosa,Sebrayo,Sebrayo,"Caserio Sebrayo,Caserío Sebrayo,Sebrayo",0,33311
3109135,ES,AS,O,43.48024,-6.74781,33077,Asturias,Asturias,Villayón,Sequeiro,Sequeiro,Sequeiro,0,33718
3109214,ES,AS,O,43.42549,-6.98652,33074,Asturias,Asturias,Vegadeo,Vinjoy,Sela de Vinjoy,Sela de Vinjoy,0,33779
3109801,ES,CT,GI,42.07823,2.77619,17035,Cataluna,Girona,Camós,Santa Maria De Camos,Santa María de Camós,"Santa Maria de Camo,Santa Maria de Camos,Santa María de Camo,Santa María de Camós",0,17834
3110063,ES,CL,VA,41.6206,-5.08713,47225,Castilla - Leon,Valladolid,Villasexmir,San Salvador,San Salvador,,0,47134
3110975,ES,CL,LE,42.15653,-5.74583,24005,Castilla - Leon,León,"Antigua, La",Saludes De Castroponce,Saludes de Castroponce,"Saludes,Saludes de Castroponce",0,24796
3111929,ES,CL,ZA,41.88982,-5.56871,49236,Castilla - Leon,Zamora,Vidayanes,Revellinos,Revellinos,Revellinos,301,49135
3112069,ES,AS,O,43.50653,-6.92357,33070,Asturias,Asturias,Tapia de Casariego,Reiriz,Reiriz,Reiriz,0,33747
3112412,ES,CL,LE,42.60181,-7.00404,24198,Castilla - Leon,León,Vega de Valcarce,Quintela De Barjas,Quintela,,0,24521
3112844,ES,CL,LE,42.33181,-6.19851,24044,Castilla - Leon,León,Castrillo de la Valduerna,Priaranza De La Valduerna,Priaranza de la Valduerna,"Priaranza de la Valduerna,Prioranza de la Valduerna",0,24721
3113309,ES,CL,BU,42.88952,-3.77264,09011,Castilla - Leon,Burgos,Alfoz de Bricia,Poblacion De Arreba,Población de Arreba,"Poblacion de Arreba,Población de Arreba",0,09572
3113411,ES,CL,ZA,41.34923,-6.01807,49023,Castilla - Leon,Zamora,Bermillo de Sayago,Piñuel,Piñuel,"Pinuel,Piñuel",0,49216
3114594,ES,CL,BU,42.39316,-3.89568,09181,Castilla - Leon,Burgos,Isar,Palacios De Benaver,Palacios de Benaver,,0,09654
3115746,ES,AS,O,43.33685,-4.55503,33047,Asturias,Asturias,Peñamellera Baja,Narganes,Narganes,,0,33579
3116610,ES,CL,ZA,41.58269,-5.66046,49119,Castilla - Leon,Zamora,Molacillos,Molacillos,Molacillos,Molacillos,290,49120
3116641,ES,CL,BU,42.26118,-3.65965,09315,Castilla - Leon,Burgos,Revillarruz,Modubar De La Emparedada,Modúbar de la Emparedada,,383,09620
3116751,ES,GA,OR,42.13333,-8.01667,32068,Galicia,Ourense,Ramirás,Eiras (Milmanda),Milmanda,"Milmanda,Santa Maria,Santa María",0,32815
3116751,ES,GA,OR,42.13333,-8.01667,32068,Galicia,Ourense,Ramirás,Carracedo (Milmanda),Milmanda,"Milmanda,Santa Maria,Santa María",0,32815
3117086,ES,CL,SG,41.44044,-3.40199,40109,Castilla - Leon,Segovia,Languilla,Mazagatos,Mazagatos,"Maragatos,Mazagatos",0,40556
3117810,ES,CL,LE,42.97272,-5.41232,24177,Castilla - Leon,León,Valdelugueros,Lugueros,Lugueros,Lugueros,0,24843
3117850,ES,VC,CS,40.13333,-0.28333,12072,Comunidad Valenciana,Castellón,Lucena del Cid,Lucena Del Cid,Lucena del Cid,"Llucena,Lucena del Cid",1545,12120
3118545,ES,CL,BU,42.63105,-3.49144,09001,Castilla - Leon,Burgos,Abajas,Lences,Lences,Lences,0,09592
3118897,ES,EX,CC,40.42549,-6.14604,10108,Extremadura,Cáceres,Ladrillar,Las Mestas,Las Mestas,"Caserio Las Mestas,Caserío Las Mestas",0,10624
3119287,ES,MD,M,40.36667,-3.21667,28101,Madrid,Madrid,Olmeda de las Fuentes,Olmeda De Las Fuentes,La Olmeda de la Cebolla,La Olmeda de la Cebolla,0,28515
3119923,ES,AS,O,43.36667,-5.31667,33076,Asturias,Asturias,Villaviciosa,La Busta,La Busta,La Busta,0,33316
3120174,ES,GA,OR,42.24421,-6.93194,32083,Galicia,Ourense,"Veiga, A",Xares,Xares,,0,32365
3120918,ES,GA,LU,42.5,-7.5,27031,Galicia,Lugo,Monforte de Lemos,Gullade,Gullade,"Gullade,San Acisclo",0,27416
3121692,ES,AS,O,43.54025,-6.34135,33034,Asturias,Asturias,Valdés,Gallinero De Arcallana,Gallinero de Arcallana,"Gallinero,Gallinero de Arcallana",0,33780
3121702,ES,CL,AV,40.71693,-5.11224,05107,Castilla - Leon,Ávila,Hurtumpascual,Gallegos De Sobrinos,Gallegos de Sobrinos,Gallegos de Sobrinos,91,05147
3121824,ES,CL,SO,41.77636,-2.56094,42173,Castilla - Leon,Soria,Soria,Fuentetoba,Fuentetoba,Fuentetoba,0,42190
3123004,ES,GA,C,42.63505,-8.90552,15011,Galicia,A Coruña,Boiro,Escarabote,Escarabote,Escarabote,0,15992
3123140,ES,GA,OR,42.42187,-6.93712,32017,Galicia,Ourense,Carballeda de Valdeorras,Entoma,Entoma,Entoma,0,32336
3123258,ES,CM,GU,40.88151,-2.6359,19154,Castilla - La Mancha,Guadalajara,"Inviernas, Las",El Sotillo,El Sotillo,"El Sotillo,Sotillo",50,19491
3124673,ES,CL,P,42.71584,-4.63366,34062,Castilla - Leon,Palencia,Congosto de Valdavia,Congosto De Valdavia,Congosto de Valdavia,Congosto de Valdavia,231,34882
3124673,ES,CL,P,42.71584,-4.63366,34062,Castilla - Leon,Palencia,Congosto de Valdavia,Dehesa De Tablares,Congosto de Valdavia,Congosto de Valdavia,231,34882
3124941,ES,CM,GU,41.03365,-2.1434,19170,Castilla - La Mancha,Guadalajara,Maranchón,Clares,Clares,Clares,0,19281
3125480,ES,AR,TE,40.45325,-1.2875,44076,Aragon,Teruel,Cella,Cella,Cella,Cella,2820,44370
3126323,ES,CL,BU,42.28696,-3.62274,09074,Castilla - Leon,Burgos,Cardeñajimeno,Carcedo De Burgos,Carcedo de Burgos,,252,09193
3127000,ES,CB,S,43.20025,-4.02029,39003,Cantabria,Cantabria,Anievas,Calga,Calga,Calga,0,39451
3127038,ES,CT,B,41.56667,2.53333,08032,Cataluna,Barcelona,Caldes d'Estrac,Caldes D'Estrac,Caldes d'Estrac,"Caldas de Estrach,Caldes d'Estrac",0,08393
3128587,ES,CL,BU,42.17584,-4.00715,09041,Castilla - Leon,Burgos,Barrio de Muñó,Barrio De Muño,Barrio de Muñó,"Barrio de Muno,Barrio de Muñó",32,09226
3128623,ES,GA,LU,42.53936,-7.81454,27009,Galicia,Lugo,Carballedo,"Barrela, A",Barrela,,0,27520
3129078,ES,RI,LO,42.26591,-3.0315,26061,La Rioja,La Rioja,Ezcaray,Azarrulla,Azarrulla,Azarrulla,0,26289
3129450,ES,GA,C,43.18427,-9.10924,15016,Galicia,A Coruña,Camariñas,Arou,Arou,Arou,0,15121
3129843,ES,CM,GU,40.49094,-3.07448,19297,Castilla - La Mancha,Guadalajara,Valdarachas,Aranzueque,Aranzueque,Aranzueque,394,19141
3130568,ES,AR,Z,41.20428,-2.12191,50259,Aragon,Zaragoza,Torrehermosa,Alconchel De Ariza,Alconchel de Ariza,Alconchel de Ariza,124,42269
3130841,ES,CB,S,43.41511,-3.7236,39040,Cantabria,Cantabria,Marina de Cudeyo,Agüero,Agüero,"Aguero,Agüero",0,39719
3131065,ES,AS,O,43.46731,-5.11079,33056,Asturias,Asturias,Ribadesella,Abeo,Abeo,,0,33347
3131141,ES,CL,SG,40.91646,-4.26937,40001,Castilla - Leon,Segovia,Abades,Abades,Abades,Abades,907,40141
11919589,ES,GA,OR,42.4005,-7.86306,32026,Galicia,Ourense,Coles,Vilarnaz,Vilarnaz,,0,32100
2509475,ES,CM,TO,39.90187,-3.32386,45198,Castilla - La Mancha,Toledo,Villatobas,Villatobas,Villatobas,Villatobas,2356,45310
2510582,ES,CN,TF,28.64186,-17.93394,38045,Canarias,Santa Cruz de Tenerife,Tazacorte,El Puerto De Tazacorte,Tazacorte,"Tasakorte,Tazacorte,Villa y Puerto de Tazacorte,ta sa ke er te,tathakwrty,Тасакорте,تاثاكورتي,塔萨科尔特",5670,38779
2510582,ES,CN,TF,28.64186,-17.93394,38045,Canarias,Santa Cruz de Tenerife,Tazacorte,Tazacorte,Tazacorte,"Tasakorte,Tazacorte,Villa y Puerto de Tazacorte,ta sa ke er te,tathakwrty,Тасакорте,تاثاكورتي,塔萨科尔特",5670,38770
2510582,ES,CN,TF,28.64186,-17.93394,38045,Canarias,Santa Cruz de Tenerife,Tazacorte,"Costa, La (Tazacorte)",Tazacorte,"Tasakorte,Tazacorte,Villa y Puerto de Tazacorte,ta sa ke er te,tathakwrty,Тасакорте,تاثاكورتي,塔萨科尔特",5670,38779
2512991,ES,VC,V,38.92672,-0.22028,46187,Comunidad Valenciana,Valencia,Palma de Gandía,Palma De Gandia,Palma de Gandía,"Palma de Gandia,Palma de Gandía",1655,46724
2515101,ES,MC,MU,38.31849,-1.14644,30022,Murcia,Murcia,Jumilla,La Zarza,La Zarza,"Casa de la Fuente de la Zarza,Caserio La Zarza,Caserío La Zarza",0,30529
2515504,ES,CM,CR,39.20523,-4.16959,13065,Castilla - La Mancha,Ciudad Real,Porzuna,Las Betetas,Las Betetas,Las Betetas,0,13129
2515762,ES,CM,AB,38.6225,-2.43377,02008,Castilla - La Mancha,Albacete,Alcaraz,La Mesta De Alcaraz,La Mesta,"La Mesta,Mesta",0,02312
2515950,ES,AN,AL,37.38898,-1.74612,04035,Andalucia,Almería,Cuevas del Almanzora,La Fuente,La Fuente,La Fuente,0,04647
2515950,ES,AN,AL,37.38898,-1.74612,04075,Andalucia,Almería,Pulpí,"Estacion, La (San Miguel De Pulpi)",La Fuente,La Fuente,0,04649
2516082,ES,VC,V,39.86667,-1.03333,46262,Comunidad Valenciana,Valencia,La Yesa,La Carrasca,La Carrasca,La Carrasca,0,46178
2516238,ES,AN,GR,36.94879,-3.22586,18112,Andalucia,Granada,Juviles,Juviles,Juviles,"Joviles,Jubiles",192,18452
2516596,ES,CN,TF,28.31295,-16.39003,38020,Canarias,Santa Cruz de Tenerife,Güímar,El Puertito De Guimar,Hoya de la Plata,,0,38508
2516596,ES,CN,GC,28.31295,-16.39003,35019,Canarias,Las Palmas,San Bartolomé de Tirajana,La Plata,Hoya de la Plata,,0,35299
2517518,ES,MC,MU,37.9183,-1.41538,30029,Murcia,Murcia,Mula,Fuente Librilla,Fuente Librilla,"Caserio Fuente Librilla,Caserío Fuente Librilla,Fuente Librilla,Fuente de Librilla",0,30178
2518426,ES,CM,CU,39.85927,-2.71536,16101,Castilla - La Mancha,Cuenca,"Hito, El",El Hito,El Hito,El Hito,225,16441
2521128,ES,AN,MA,36.79075,-4.16146,29094,Andalucia,Málaga,Vélez-Málaga,Benamocarra,Benamocarra,Benamocarra,2904,29719
2521161,ES,CM,CR,38.62704,-3.86609,13094,Castilla - La Mancha,Ciudad Real,Villanueva de San Carlos,Belvis,Belvis,Belvis,0,13379
2522312,ES,EX,BA,38.26667,-5.85,06003,Extremadura,Badajoz,Ahillones,Ahillones,Ahillones,Ahillones,1101,06940
3105065,ES,AS,O,43.21952,-5.82878,33037,Asturias,Asturias,Mieres,Forniellos (Gallegos-Mieres),Villar de Gallegos,Villar de Gallegos,0,33615
3105065,ES,AS,O,43.21952,-5.82878,33037,Asturias,Asturias,Mieres,Villar De Gallegos,Villar de Gallegos,Villar de Gallegos,0,33615
3105065,ES,AS,O,43.21952,-5.82878,33037,Asturias,Asturias,Mieres,Gallegos (Mieres),Villar de Gallegos,Villar de Gallegos,0,33615
3105260,ES,CL,BU,41.98275,-3.32428,09450,Castilla - Leon,Burgos,Villanueva de Carazo,Villanueva De Carazo,Villanueva de Carazo,Villanueva de Carazo,24,09611
3105269,ES,CL,BU,42.38045,-3.93353,09449,Castilla - Leon,Burgos,Villanueva de Argaño,Villanueva De Argaño,Villanueva de Argaño,,124,09652
3105790,ES,PV,BI,43.13333,-2.78333,48023,Pais Vasco,Vizcaya,Artea,Bildosola,Bildosola,"Bildosola,Vildosola,Vildósola",0,48142
3107385,ES,AS,O,43.3148,-7.08065,33071,Asturias,Asturias,Taramundi,Turia,Turia,Turia,0,33775
3107608,ES,AR,TE,40.18842,-1.24081,44196,Aragon,Teruel,Riodeva,Tramacastiel,Tramacastiel,Tramacastiel,115,44133
3107633,ES,CL,SA,41.1243,-6.15081,37329,Castilla - Leon,Salamanca,Tremedal de Tormes,Trabadillo,Trabadillo,Trabadillo,0,37149
3108656,ES,AR,Z,42.49686,-1.21514,50248,Aragon,Zaragoza,Sos del Rey Católico,Sos Del Rey Catolico,Sos del Rey Católico,"Sause,Sos,Sos del Rey Catolico,Sos del Rey Católico",737,50680
