4043804,GU,66,010,13.38855,144.65852,,Gu,Guam,,Agat,Agat Village,"Hagat,Hågat",5656,96928
4043656,GU,66,010,13.46913,144.79901,,Gu,Guam,,Barrigada,Barrigada Village,"Barigada,Barigåda",8875,"96913,96921"
