3196359,SI,,,46.05108,14.50513,,,,,Ljubljana - poštni predali,Ljubljana,"Aemona,Gorad Ljubljana,Jubaljana,LJU,Laibach,Laiboch,Lioumpliana,Liubliana,Liublianne,Liublijana,Liuibleana,Liúibleána,Ljubljan,Ljubljana,Ljubljana osh,Ljubljanae,Ljubljano,Lubian-a,Lubiana,Lubiane,Lubiann-a,Lubjana,Lublan,Lublana,Lublaň,Lubliano,Lubljana,Luebiana,Lueblaen,Lueblana,Lyoubyana,Lyublyana,Lübiana,Lüblâna,Lüblän,li'ubali'ana,li'ubliyana,liubliana,liyubliyana,liyupliyana,lu bu er ya na,lub li ya na,lyubeullyana,lywblyana,ryuburyana,Ļubļana,Ľubľana,Łubiana,Λιουμπλιάνα,Љубљана,Горад Любляна,Люблян,Люблянæ,Любляна,Любляна ош,Люблꙗна,Լյուբլյանա,ליובליאנה,ليوبليانا,ليۇبليانا,لیوبلیانا,लियुब्लियाना,লিউব্লিয়ানা,ਲਿਊਬਲਿਆਨਾ,லியுப்லியானா,ลูบลิยานา,ལི་པོ་ཡ་ན།,ლიუბლიანა,ልዩብልያና,リュブリャナ,卢布尔雅那,盧布爾雅那,류블랴나",272220,1001
3196359,SI,,,46.05108,14.50513,,,,,Ljubljana - dostava,Ljubljana,"Aemona,Gorad Ljubljana,Jubaljana,LJU,Laibach,Laiboch,Lioumpliana,Liubliana,Liublianne,Liublijana,Liuibleana,Liúibleána,Ljubljan,Ljubljana,Ljubljana osh,Ljubljanae,Ljubljano,Lubian-a,Lubiana,Lubiane,Lubiann-a,Lubjana,Lublan,Lublana,Lublaň,Lubliano,Lubljana,Luebiana,Lueblaen,Lueblana,Lyoubyana,Lyublyana,Lübiana,Lüblâna,Lüblän,li'ubali'ana,li'ubliyana,liubliana,liyubliyana,liyupliyana,lu bu er ya na,lub li ya na,lyubeullyana,lywblyana,ryuburyana,Ļubļana,Ľubľana,Łubiana,Λιουμπλιάνα,Љубљана,Горад Любляна,Люблян,Люблянæ,Любляна,Любляна ош,Люблꙗна,Լյուբլյանա,ליובליאנה,ليوبليانا,ليۇبليانا,لیوبلیانا,लियुब्लियाना,লিউব্লিয়ানা,ਲਿਊਬਲਿਆਨਾ,லியுப்லியானா,ลูบลิยานา,ལི་པོ་ཡ་ན།,ლიუბლიანა,ልዩብልያና,リュブリャナ,卢布尔雅那,盧布爾雅那,류블랴나",272220,1000
3199666,SI,,,46.15389,13.86194,,,,,Grahovo ob Bači,Grahovo ob Bači,"Gracova,Grahovo",138,5242
3204870,SI,,,45.52219,15.30648,,,,,Adlešiči,Adlešiči,"Adlesici,Adlešiči",118,8341
3195511,SI,,,45.50972,13.80306,,,,,Marezige,Marezige,"Maresego,Marezige",480,6273
3198647,SI,,,46.43056,14.06694,,,,,Jesenice,Jesenice,"Assling,Esenice,Jesenice,Jesenices,Jesenicės,Obcina Jesenice,Občina Jesenice,esenitse,i~esenitsu~e,jysyntsy,Єсеніце,Јесенице,Есенице,Йесенице,جيسينتسي,یسینیتسے، یسینیتسے,ესენიცე,イェセニツェ",13440,4270
3192899,SI,,,46.58694,15.33056,,,,,Podvelka,Podvelka,Podvelka,343,2363
3200377,SI,,,46.16667,14.15,,,,,Gorenja vas,Gorenja Žetina,"Gorenja Vas,Gorenja Zetina,Gorenja Žetina",60,4224
3204025,SI,,,46.01494,15.69285,,,,,Bizeljsko,Bizeljsko,Bizeljsko,691,8259
3194086,SI,,,46.38778,15.44667,,,,,Oplotnica,Oplotnica,"Obcina Oplotnica,Občina Oplotnica,Oplotnica,opurotonitsu~a,オプロトニツァ",1352,2317
3186442,SI,,,46.40472,14.14,,,,,Žirovnica,Žirovnica,"Obcina Zirovnica,Občina Žirovnica,Zirovnica,jirovunitsu~a,Žirovnica,ジロヴニツァ",601,4274
3187428,SI,,,45.90694,13.6775,,,,,Volčja Draga,Volčja Draga,"Valvolciana,Volcja Draga,Volčja Draga",743,5293
3190631,SI,,,46.12333,13.80472,,,,,Slap ob Idrijci,Slap ob Idrijci,"Slap,Slap ob Idrijci,Slappe d'Idria,Slappe d’Idria",242,5283
3192603,SI,,,46.39667,15.66,,,,,Pragersko,Pragersko,"Pragerhof,Pragersko",1150,2331
3200916,SI,,,45.81389,14.97111,,,,,Dvor,Dvor,Dvor,395,8361
3192121,SI,,,46.61417,15.22639,,,,,Radlje ob Dravi,Radlje ob Dravi,"Marenberg,Mariberg,Obcina Radlje ob Dravi,Občina Radlje ob Dravi,Radlje,Radlje ob Dravi,ラドリェ・オブ・ドラヴィ",2811,2360
3200826,SI,,,46.73333,16.26667,,,,,Fokovci,Fokovci,"Fokovci,Urdomb,Úrdomb",200,9208
3338873,SI,,,46.24833,15.00944,,,,,Kapla,Kapla,Kapla,270,2362
3339128,SI,,,46.55,15.495,,,,,Selnica ob Dravi,Selnica ob Dravi,"Selnica,Selnica ob Dravi",1297,2352
3186664,SI,,,45.97722,15.54583,,,,,Zdole,Zdole,Zdole,287,8272
3190530,SI,,,46.33667,15.42583,,,,,Slovenske Konjice,Slovenske Konjice,"Gonobitz,Konjice,Obcina Slovenske Konjice,Občina Slovenske Konjice,Slovenske Konice,Slovenske Konjice,Словенске Коњице,スロヴェンスケ・コニツェ",4869,3210
3190717,SI,,,46.16551,14.30626,,,,,Škofja Loka,Škofja Loka,"Bischoflack,Gmina Skofja Loka,Gmina Škofja Loka,Shkof'ja-Loka,Shkofja Loka,Skofia Loka,Skofja Loka,Skosja Loka,shen ke fei ya luo ka,shkfya lka,shkwfja lwka,syukopyaloka,Škofja Loka,Шкофья-Лока,Шкофя Лока,Шкофја Лока,شكوفجا لوكا,شکفیا لکا,შკოფია-ლოკა,シュコーフィア・ロカ,什科菲亞洛卡,슈코퍄로카",11969,4220
3186543,SI,,,46.40611,15.83861,,,,,Hajdina,Zgornja Hajdina,Zgornja Hajdina,858,2288
3194351,SI,,,45.80397,15.16886,,,,,Novo mesto,Novo Mesto,"Gorad Nova-Mesta,Nova Mesta,Nova Urbs,Novo Mestas,Novo Mesto,Novo mesto,Novo-Mesto,Rudolfswert,Rudolfswerth,nobomeseuto,nwbw mstw,nwfw mytsw,nww mstw,nww mystw,nx wx me s tx,xin mei si tuo,Νόβο Μέστο,Горад Нова-Места,Ново Место,Ново место,Ново-Место,נובו מסטו,نوفو ميتسو,نوو مستو,نوو مسٹو,نوو میستو,นอวอเมสตอ,ნოვო-მესტო,ノヴォ・メスト,新梅斯托,노보메스토",23341,"8600,8501"
3194818,SI,,,46.14694,13.73889,,,,,Most na Soči,Most na Soči,"Most na Soci,Most na Soči,Santa Lucia,Santa Lucia d'Isonzo,Santa Lucia di Tolmino,Santa Lucia d’Isonzo,Sveta Lucija",434,5216
3339171,SI,,,46.524,15.77226,,,,,Zgornja Korena,Zgornja Korena,Zgornja Korena,419,2242
3190131,SI,,,46.295,13.92389,,,,,Srednja vas v Bohinju,Srednja Vas v Bohinju,Srednja Vas,505,4267
3191839,SI,,,46.54306,14.96917,,,,,Ravne na Koroškem,Ravne na Koroškem,"Gustanj,Gutenstein,Gutenstein in Kaernten,Gutenstein in Kärnten,Guštanj,Ravne,Ravne na Koroskem,Ravne na Koroškem",6979,2390
3201813,SI,,,46.03528,15.01889,,,,,Dole pri Litiji,Dole pri Litiji,"Dole,Dole pri Litiji",111,1273
3204362,SI,,,45.81806,14.38222,,,,,Begunje pri Cerknici,Begunje pri Cerknici,"Begune-pri-Cerknici,Begunje,Begunje pri Cerknici,Wigaun,Бегунє-при-Церкниці",658,1382
8989440,SI,,,45.52958,14.87077,,,,,Suhor,Suhor,Suhor,0,8331
3188084,SI,,,45.93385,14.90708,,,,,Veliki Gaber,Veliki Gaber,"Gaber,Veliki Gaber",314,8213
