788415,MK,,,41.35339,20.60637,,,,,Lukovo,Lukovo,"Dolno Lukovo,Gorno Lukovo,Lukovo,Луково",1424,6337
789603,MK,,,41.21028,21.50333,,,,,Kanatlarci,Kanatlarci,"Kanatlarci,Канатларци",1041,7514
786582,MK,,,41.16417,20.62333,,,,,Radolista,Radolista,"Radolishta,Radolista,Radoliste,Radolište,Радолишта",2814,6333
783926,MK,,,41.98028,21.06417,,,,,Zelino,Zelino,"Zelino,Zeljino,Zheline,Zhelino,Zhelinë,Željino,Желино",25422,1226
789563,MK,,,41.81758,22.23529,,,,,Karbinci,Karbinci,"Karabinci,Karbinci,Карбинци",3900,2207
788886,MK,,,42.13222,21.71444,,,,,Kumanovo,Kumanovo,"Gorad Kumanava,Koumanovo,Kumanova,Kumanovas,Kumanove,Kumanovo,Kumanovë,Kumanowo,ku ma nuo wo,kumanobo,kumanovu~o,kwmanwfw,Κουμάνοβο,Горад Куманава,Коуманово,Куманово,Կումանովո,קומאנובו,كومانوفو,کومانوفو,კუმანოვო,クマノヴォ,库马诺沃,쿠마노보",76275,1300
787985,MK,,,41.98029,21.64982,,,,,Miladinovci,Miladinovci,"Adzarlar,Adžarlar,Ajalar,Aleksandrovo,Hadzarlar,Hadzilari,Hadžarlar,Hadžilari,Khadzilari,Miladinovci,Миладиновци,Хаџилари",1315,1042
787720,MK,,,41.18402,22.47734,,,,,Negorci,Negorci,"Negorci,Негорци",0,1483
783938,MK,,,41.88413,21.58848,,,,,Zelenikovo,Zelenikovo,"Zelenikove,Zelenikovo,Zelenikovë,Зелениково",4020,1053
790003,MK,,,41.92915,22.50171,,,,,Istibanja,Istibanja,"Istibana,Istibanja,Истибања",0,2312
785842,MK,,,41.99646,21.43141,,,,,Skopje-Dracevo,Skopje,"Escopia,Escópia,Gorad Skop'e,SKP,Scopia,Scupi,Shkup,Shkupi,Skop'e,Skope,Skopeia,Skopia,Skopie,Skopiye,Skopje,Skopjo,Skopjė,Skople,Skoplie,Skoplje,Skopye,Szkopje,UEskuep,Uskub,Usküb,askwpyh,s ko peiy,sakopi'e,seukope,si ke pu li,skopje,skopye,skwbyh,sqwpyh,sukopie,Üsküp,Σκόπια,Горад Скоп'е,Скоп'є,Скопе,Скопие,Скопье,Скопје,Скопље,Съкопиѥ,Սկոպյե,סקאפיע,סקופיה,اسکوپیه,اسکوپیہ,سكوبيه,سكوپليې,سکوپ جے,स्कोप्ये,ਸਕੋਪੀਏ,ஸ்கோப்ஜே,สโกเปีย,སི་ཀོཔ་ཇི།,სკოპიე,ስኮፕዬ,スコピエ,斯科普里,스코페",474889,1050
785842,MK,,,41.99646,21.43141,,,,,Skopje-Karpos 3,Skopje,"Escopia,Escópia,Gorad Skop'e,SKP,Scopia,Scupi,Shkup,Shkupi,Skop'e,Skope,Skopeia,Skopia,Skopie,Skopiye,Skopje,Skopjo,Skopjė,Skople,Skoplie,Skoplje,Skopye,Szkopje,UEskuep,Uskub,Usküb,askwpyh,s ko peiy,sakopi'e,seukope,si ke pu li,skopje,skopye,skwbyh,sqwpyh,sukopie,Üsküp,Σκόπια,Горад Скоп'е,Скоп'є,Скопе,Скопие,Скопье,Скопје,Скопље,Съкопиѥ,Սկոպյե,סקאפיע,סקופיה,اسکوپیه,اسکوپیہ,سكوبيه,سكوپليې,سکوپ جے,स्कोप्ये,ਸਕੋਪੀਏ,ஸ்கோப்ஜே,สโกเปีย,སི་ཀོཔ་ཇི།,სკოპიე,ስኮፕዬ,スコピエ,斯科普里,스코페",474889,1020
785842,MK,,,41.99646,21.43141,,,,,Skopje,Skopje,"Escopia,Escópia,Gorad Skop'e,SKP,Scopia,Scupi,Shkup,Shkupi,Skop'e,Skope,Skopeia,Skopia,Skopie,Skopiye,Skopje,Skopjo,Skopjė,Skople,Skoplie,Skoplje,Skopye,Szkopje,UEskuep,Uskub,Usküb,askwpyh,s ko peiy,sakopi'e,seukope,si ke pu li,skopje,skopye,skwbyh,sqwpyh,sukopie,Üsküp,Σκόπια,Горад Скоп'е,Скоп'є,Скопе,Скопие,Скопье,Скопје,Скопље,Съкопиѥ,Սկոպյե,סקאפיע,סקופיה,اسکوپیه,اسکوپیہ,سكوبيه,سكوپليې,سکوپ جے,स्कोप्ये,ਸਕੋਪੀਏ,ஸ்கோப்ஜே,สโกเปีย,སི་ཀོཔ་ཇི།,სკოპიე,ስኮፕዬ,スコピエ,斯科普里,스코페",474889,"1000,1010,1040"
785747,MK,,,41.15411,21.11054,,,,,Smilevo,Smilevo,"Smilevo,Smiljevo,Смилево",689,7202
787416,MK,,,41.92262,22.44628,,,,,Orizari,Orizari,"Orizare,Orizari,Оризари",4292,2302
785380,MK,,,41.4375,22.64333,,,,,Strumica,Strumica,"Stromitza,Stromnitsa,Stromnitza,Stroumitsa,Strumica,Strumitsa,Strumitza,Ustrumcha,Струмица",45508,2400
791559,MK,,,41.96722,22.76944,,,,,Delcevo,Delcevo,"Carevo Selo,Delcevo,Delchevo,Делчево",17415,2320
784114,MK,,,41.76861,20.83917,,,,,Vrutok,Vrutok,"Vrutog,Vrutok,Вруток",5999,1231
791360,MK,,,41.62694,21.21056,,,,,Dolni Manastirec,Dolni Manastirec,"Dolni Manastirec,Долни Манастирец",243,6533
784505,MK,,,41.47611,22.5675,,,,,Veljusa,Veljusa,"Veljusa,Velusa,Вељуса",1720,2414
787624,MK,,,41.04197,21.45866,,,,,Novaci,Novaci,"Komuna e Novacit,Municipio de Novaci,Novaci,Novaci Municipality,Novatsi,Opcina Novaci,Opshtina Novaci,Opstina Novaci,Općina Novaci,Opština Novaci,Vilojati Novatsi,nobachi si,novatsis temi,nuo wa qi qu,Вилояти Новатси,Новаци,Новаці,Општина Новаци,نواتسی بلدیہ,ნოვაცის თემი,诺瓦齐区,노바치 시",2357,7211
796037,MK,,,41.57638,20.99773,,,,,Oslomej,Oslomej,"Oslomej,Осломеј",102,6254
791606,MK,,,41.52444,20.52421,,,,,Debar,Debar,"Bebar,Debar,Debara,Debaras,Debaru,Debre,Debur,Dibra,Dibre-i-Bala,Divri,dbar,de ba er,debaleu,debari,dybar,Δίβρη,Дебар,Дебър,Дєбаръ,دبار,ديبار,დებარი,德巴爾,데바르",18074,1250
787928,MK,,,41.30925,22.43641,,,,,Miravci,Miravci,"Miravci,Miravic,Mirivci,Mirovca,Mirovci,Миравци",2573,1489
792227,MK,,,41.96722,20.98083,,,,,Brvenica,Brvenica,"Bervenice,Brvence,Brvenica,Bërvenicë,Брвеница,Брвенце",16267,1216
791542,MK,,,41.40613,22.24631,,,,,Demir Kapija,Demir Kapija,"Banja,Demir Kapija,Демир Капија",4451,1442
788160,MK,,,41.46639,22.02778,,,,,Marena,Marena,"Marena,Марена",0,1426
790919,MK,,,41.25769,21.69297,,,,,Dunje,Dunje,"Dulje,Dune,Dunje,Дуње",333,7506
792019,MK,,,41.83889,20.97583,,,,,Cegrane,Cegrane,"Cegran,Cegrane,Chegrane,Çegran,Чегране",12523,1237
788493,MK,,,41.15973,21.25449,,,,,Lopatica,Lopatica,"Lopatica,Lopatnica,Лопатица",665,7242
