3855094,AR,R,,-40.73333,-64.48333,,Rio Negro,,,GENERAL LORENZO VINTTER,General Lorenzo Vintter,"General L. Vintter,General Lorenzo Vintter,General Winter,Kilometro 60,Kilómetro 60",0,8514
3857355,AR,M,,-33.04959,-68.68098,,Mendoza,,,EL PARAISO,El Paraíso,,0,5531
3861222,AR,T,,-26.18345,-65.509,,Tucuman,,,CHULCA,Chulca,,0,4124
3864061,AR,B,,-34.63645,-62.47686,,Buenos Aires,,,BLAQUIER,Blaquier,,0,6065
3864574,AR,S,,-31.27182,-61.94531,,Santa Fe,,,BAUER Y SIGEL,Bauer y Sigel,,0,2403
3865080,AR,Z,,-48.39458,-66.47827,,Santa Cruz,,,BAHIA LAURA,Bahía Laura,,0,9310
7647007,AR,R,,-41.14557,-71.30822,,Rio Negro,,,SAN CARLOS DE BARILOCHE,San Carlos de Bariloche,"BRC,Bariloce,Bariloche,Bariloĉe,San Carlos de Bariloche,San Karlos de Bariloce,San Karlos de Bariloche,San Karlos de Bariločė,San-Karlos-de-Bariloche,barylwchh,barylwtshy,bʼrylwzh,sankaleulloseudebalilloche,sheng ka luo si-de ba li luo qie,Сан Карлос де Барилоче,Сан-Карлос-де-Барилоче,Сан-Карлос-де-Барілоче,Սան Կառլոս դե Բարիլոչե,בארילוצה,باريلوتشي,باریلوچه,باریلۆچی,სან-კარლოს-დე-ბარილოჩე,サン・カルロス・デ・バリローチェ,圣卡洛斯-德巴里洛切,산카를로스데바릴로체",95394,8400
7647007,AR,R,,-41.14557,-71.30822,,Rio Negro,,,BARILOCHE,San Carlos de Bariloche,"BRC,Bariloce,Bariloche,Bariloĉe,San Carlos de Bariloche,San Karlos de Bariloce,San Karlos de Bariloche,San Karlos de Bariločė,San-Karlos-de-Bariloche,barylwchh,barylwtshy,bʼrylwzh,sankaleulloseudebalilloche,sheng ka luo si-de ba li luo qie,Сан Карлос де Барилоче,Сан-Карлос-де-Барилоче,Сан-Карлос-де-Барілоче,Սան Կառլոս դե Բարիլոչե,בארילוצה,باريلوتشي,باریلوچه,باریلۆچی,სან-კარლოს-დე-ბარილოჩე,サン・カルロス・デ・バリローチェ,圣卡洛斯-德巴里洛切,산카를로스데바릴로체",95394,8400
3431391,AR,N,,-27.60341,-55.32491,,Misiones,,,LEANDRO N. ALEM,Leandro N. Alem,"L.H. Alem Leandro,Leandro N. Alem",0,3315
3833478,AR,T,,-27.1011,-64.92479,,Tucuman,,,TUSQUITAS,Tusquitas,,0,4113
3834762,AR,A,,-25.53636,-65.55789,,Salta,,,TALAPAMPA,Talapampa,Talapampa,0,4425
3835655,AR,X,,-30.34783,-64.46999,,Cordoba,,,SAUCE CHIQUITO,Sauce Chiquito,,0,5200
3837096,AR,R,,-40.16667,-64.31667,,Rio Negro,,,SAN LORENZO,San Lorenzo,,0,8503
3837747,AR,S,,-32.13665,-60.98304,,Santa Fe,,,SAN FABIAN,San Fabián,,0,2242
3838823,AR,X,,-31.33333,-63.61667,,Cordoba,,,RIO PRIMERO,Río Primero,,0,5127
3853942,AR,G,,-27.38179,-64.29184,,Santiago Del Estero,,,HUYAMAMPA,Huyamampa,,0,4336
3855288,AR,S,,-32.43549,-60.81416,,Santa Fe,,,PUERTO GABOTO,Gaboto,"Gaboto,Puerto Gabato,Puerto Gaboto,Punta Gaboto",0,2208
3855288,AR,S,,-32.43549,-60.81416,,Santa Fe,,,GABOTO,Gaboto,"Gaboto,Puerto Gabato,Puerto Gaboto,Punta Gaboto",0,2208
3863591,AR,Z,,-47.20672,-65.75084,,Santa Cruz,,,CABO BLANCO,Cabo Blanco,,0,9051
3433929,AR,B,,-34.69888,-58.45027,,Buenos Aires,,,FIORITO,Fiorito,Fiorito,0,1822
3435264,AR,E,,-32.48249,-58.23722,,Entre Rios,,,"SANTA MARTA (CONCEPCION DEL URUGUAY, DPTO. URUGUAY)",Concepción del Uruguay,"Concepcion del Uruguay,Concepción del Uruguay,Konseps'jon-del'-Urugvaj,Konseps'on-del'-Urugvaj,Konsepsion del Urugvajus,knspsywn dl awrwgway,kwnsbsywn dyl awrwghway,wu la gui he pan kang sai pu xi weng,Консепсьйон-дель-Уругвай,Консепсьон-дель-Уругвай,קונספסיון דל אורוגוואי,كونسبسيون ديل أوروغواي,کنسپسیون دل اوروگوای,კონსეპსიონ-დელ-ურუგვაი,乌拉圭河畔康塞普西翁",67895,3260
3435264,AR,E,,-32.48249,-58.23722,,Entre Rios,,,CONCEPCION DEL URUGUAY,Concepción del Uruguay,"Concepcion del Uruguay,Concepción del Uruguay,Konseps'jon-del'-Urugvaj,Konseps'on-del'-Urugvaj,Konsepsion del Urugvajus,knspsywn dl awrwgway,kwnsbsywn dyl awrwghway,wu la gui he pan kang sai pu xi weng,Консепсьйон-дель-Уругвай,Консепсьон-дель-Уругвай,קונספסיון דל אורוגוואי,كونسبسيون ديل أوروغواي,کنسپسیون دل اوروگوای,კონსეპსიონ-დელ-ურუგვაი,乌拉圭河畔康塞普西翁",67895,3260
3435264,AR,E,,-32.48249,-58.23722,,Entre Rios,,,PASO DEL MOLINO,Concepción del Uruguay,"Concepcion del Uruguay,Concepción del Uruguay,Konseps'jon-del'-Urugvaj,Konseps'on-del'-Urugvaj,Konsepsion del Urugvajus,knspsywn dl awrwgway,kwnsbsywn dyl awrwghway,wu la gui he pan kang sai pu xi weng,Консепсьйон-дель-Уругвай,Консепсьон-дель-Уругвай,קונספסיון דל אורוגוואי,كونسبسيون ديل أوروغواي,کنسپسیون دل اوروگوای,კონსეპსიონ-დელ-ურუგვაი,乌拉圭河畔康塞普西翁",67895,3260
3435264,AR,E,,-32.48249,-58.23722,,Entre Rios,,,ESTACION URUGUAY,Concepción del Uruguay,"Concepcion del Uruguay,Concepción del Uruguay,Konseps'jon-del'-Urugvaj,Konseps'on-del'-Urugvaj,Konsepsion del Urugvajus,knspsywn dl awrwgway,kwnsbsywn dyl awrwghway,wu la gui he pan kang sai pu xi weng,Консепсьйон-дель-Уругвай,Консепсьон-дель-Уругвай,קונספסיון דל אורוגוואי,كونسبسيون ديل أوروغواي,کنسپسیون دل اوروگوای,კონსეპსიონ-დელ-ურუგვაი,乌拉圭河畔康塞普西翁",67895,3260
3435264,AR,E,,-32.48249,-58.23722,,Entre Rios,,,"BARRIO BAJADA GRANDE (CONCEP. DEL U., DPTO. CONCEP. DEL U.)",Concepción del Uruguay,"Concepcion del Uruguay,Concepción del Uruguay,Konseps'jon-del'-Urugvaj,Konseps'on-del'-Urugvaj,Konsepsion del Urugvajus,knspsywn dl awrwgway,kwnsbsywn dyl awrwghway,wu la gui he pan kang sai pu xi weng,Консепсьйон-дель-Уругвай,Консепсьон-дель-Уругвай,קונספסיון דל אורוגוואי,كونسبسيون ديل أوروغواي,کنسپسیون دل اوروگوای,კონსეპსიონ-დელ-ურუგვაი,乌拉圭河畔康塞普西翁",67895,3260
3435264,AR,E,,-32.48249,-58.23722,,Entre Rios,,,"PUERTO VIEJO (CONCEPCION DEL URUGUAY, DPTO. URUGUAY)",Concepción del Uruguay,"Concepcion del Uruguay,Concepción del Uruguay,Konseps'jon-del'-Urugvaj,Konseps'on-del'-Urugvaj,Konsepsion del Urugvajus,knspsywn dl awrwgway,kwnsbsywn dyl awrwghway,wu la gui he pan kang sai pu xi weng,Консепсьйон-дель-Уругвай,Консепсьон-дель-Уругвай,קונספסיון דל אורוגוואי,كونسبسيون ديل أوروغواي,کنسپسیون دل اوروگوای,კონსეპსიონ-დელ-ურუგვაი,乌拉圭河畔康塞普西翁",67895,3260
3435379,AR,B,,-34.87459,-58.05774,,Buenos Aires,,,CITY BELL ESTAFETA No. 1,City Bell,City Bell,0,1896
3435379,AR,B,,-34.87459,-58.05774,,Buenos Aires,,,ENRIQUE BELL,City Bell,City Bell,0,1896
3436230,AR,S,,-29.11761,-59.65834,,Santa Fe,,,AVELLANEDA,Avellaneda,"Avellaneda,Estacion Ewald,Estación Ewald",23077,3561
3832617,AR,X,,-34.12145,-64.72527,,Cordoba,,,VILLA SARMIENTO,Villa Sarmiento,"Sarmiento,Villa Sarmiento",0,6273
3834764,AR,F,,-29.72338,-66.85249,,La Rioja,,,TALAMUYUNA,Talamuyuna,"Talamuyana,Talamuyuna,Talumuyuna",0,5304
3841851,AR,B,,-38.67117,-61.79098,,Buenos Aires,,,PASO MAYOR,Paso Mayor,,0,8115
3845330,AR,H,,-26.92614,-60.04955,,Chaco,,,MACHAGAI,Machagai,Machagai,28070,3534
3855041,AR,B,,-35.03285,-63.01252,,Buenos Aires,,,GENERAL VILLEGAS,General Villegas,"General Villegas,Kheneral Vilegas,VGS,Хенерал Вилегас",16270,6230
3856934,AR,X,,-33.66532,-63.53981,,Cordoba,,,EL RASTREADOR,El Rastreador,,0,6121
3860743,AR,B,,-39.03251,-62.58472,,Buenos Aires,,,LA CELIA,Colonia Monte La Plata,,0,8144
3860743,AR,B,,-39.03251,-62.58472,,Buenos Aires,,,COLONIA PUEBLO RUSO,Colonia Monte La Plata,,0,8144
3860743,AR,B,,-39.03251,-62.58472,,Buenos Aires,,,COLONIA MONTE LA PLATA,Colonia Monte La Plata,,0,8144
3860743,AR,B,,-39.03251,-62.58472,,Buenos Aires,,,MONTE LA PLATA,Colonia Monte La Plata,,0,8144
3862100,AR,G,,-29.881,-61.94504,,Santiago Del Estero,,,NUEVA CERES,Ceres,"CRR,Ceres",13063,2340
3862100,AR,S,,-29.881,-61.94504,,Santa Fe,,,CERES,Ceres,"CRR,Ceres",13063,2340
3862138,AR,S,,-32.29688,-61.41122,,Santa Fe,,,CENTENO,Centeno,,0,2148
3862958,AR,D,,-32.83006,-66.0319,,San Luis,,,CAÑADA HONDA,Cañada Honda,,0,5701
3864880,AR,B,,-38.89564,-60.33948,,Buenos Aires,,,BALNEARIO OCEANO,Balneario Océano,"Balneario Oceano,Balneario Océano,Balneario Reta",0,7511
3429787,AR,N,,-27.04352,-55.44525,,Misiones,,,PUERTO ESPAÑA,Puerto España,,0,3326
3435302,AR,E,,-32.48333,-59.71667,,Entre Rios,,,COLONIA SAN JUAN,Colonia San Juan,,0,3123
3436428,AR,E,,-32.66181,-58.73673,,Entre Rios,,,ALDEA SANTA CELIA,Aldea Santa Celia,"Aldea Santa Celia,Santa Cecilia",0,2826
3847418,AR,B,,-34.10775,-61.13168,,Buenos Aires,,,LA TRINIDAD,La Trinidad,,0,6003
3854064,AR,X,,-30.6,-64.75,,Cordoba,,,HUASCHA,Huascha,,0,5218
3860774,AR,S,,-30.91667,-61.8,,Santa Fe,,,HUGENTOBLER,Colonia Hugentobler,,0,2317
3862223,AR,X,,-31.36667,-64.56667,,Cordoba,,,CAVALANGO,Cavalango,"Cabalonga,Cavalango",0,5155
3865786,AR,S,,-32.66832,-60.87722,,Santa Fe,,,ANDINO,Andino,,0,2214
3865860,AR,T,,-27.48231,-65.0691,,Tucuman,,,AMPATILLA,Ampatilla,,0,4174
3866103,AR,G,,-28.41667,-64.86667,,Santiago Del Estero,,,ALTO ALEGRE,Alto Alegre,,0,4233
3429426,AR,N,,-26.98333,-55.05,,Misiones,,,RUIZ DE MONTOYA,Ruiz de Montoya,Ruiz de Montoya,3374,3334
3434456,AR,P,,-24.72398,-59.57751,,Formosa,,,EL PORTEÑO,El Porteño,,0,3620
3839406,AR,B,,-34.03022,-60.50449,,Buenos Aires,,,RANCAGUA,Rancagua,,0,2701
3840095,AR,P,,-23.21667,-61.73333,,Formosa,,,PUERTO IRIGOYEN,Puerto Irigoyen,,0,3636
3844833,AR,L,,-35.0,-63.81667,,La Pampa,,,MARIANO MIRO,Mariano Miró,"M. Miro,M. Miró,Mariano Miro,Mariano Miró",0,6228
3848567,AR,D,,-32.41304,-65.31447,,San Luis,,,CHILCAS,Las Chilcas,,0,5777
3850869,AR,M,,-32.88333,-68.76667,,Mendoza,,,LAGUNITA,Lagunita,,0,5527
