2660364,CH,GE,2500,46.30141,6.24332,6625,Genève,Geneva,Hermance,Hermance,Hermance,"Armentia,ai er mang si,armans,erumansu,ارمانس,エルマンス,埃尔芒斯",956,1248
7669747,CH,TG,2012,47.55144,8.98812,4611,Kanton Thurgau,Frauenfeld District,Thundorf,Lustdorf,Lustdorf,,0,8512
7910921,CH,FR,1003,46.61652,7.13266,2128,Canton de Fribourg,Gruyère District,Châtel-sur-Montsalvens,Châtel-sur-Montsalvens,Châtel-sur-Montsalvens,"Chatel ce Montsalvens,Châtel ĉe Montsalvens,meng sa er wang he pan sha tai lei,蒙薩爾旺河畔沙泰勒",0,1653
8198729,CH,BL,1303,47.49209,7.78313,2827,Kanton Basel-Landschaft,Bezirk Liestal,Hersberg,Hersberg,Hersberg,,0,4423
8469273,CH,TI,2105,46.06055,8.94819,5212,Ticino,Lugano District,Ponte Capriasca,Ponte Capriasca,Ponte Capriasca,"Punt Cavriasca,peng tai ka pu li ya si ka,蓬泰卡普里亞斯卡",0,6946
8533425,CH,VS,2305,46.28112,7.40538,6082,Canton du Valais,Hérens District,Ayent,Saxonne (Ayent),Saxonne (Ayent),Saxonne (Ayent),0,1966
8533537,CH,BE,244,47.14408,7.67012,988,Canton de Berne,Oberaargau,Seeberg,Grasswil,Grasswil,Grasswil,0,3365
8533679,CH,GL,800,47.02624,8.94192,1632,Kanton Glarus,Glarus,Glarus,Klöntal,Klöntal,"Kloental,Klöntal",0,8750
11048377,CH,TI,2105,46.03677,8.94695,5180,Ticino,Lugano District,Cureglia,Cureglia,Cureglia,,0,6944
11048785,CH,VD,2230,46.49501,6.87178,5884,Canton de Vaud,Riviera-Pays-d'Enhaut District,Corsier-sur-Vevey,Corsier-sur-Vevey,Corsier-sur-Vevey,,0,1804
2658153,CH,GR,1850,46.79205,9.3378,3672,Kanton Graubünden,Region Surselva,Safiental,Versam,Versam,"Ferzam,Versamia,Versomi,wei er sa mu,Ферзам,韋爾薩姆",223,7104
2658446,CH,GR,1841,46.66613,9.61297,3542,Kanton Graubünden,Region Albula,Albula/Alvra,Surava,Surava,"Surava,su la wa,Сурава,蘇拉瓦",198,7472
2659354,CH,GR,1850,46.75,9.1,3988,Kanton Graubünden,Region Surselva,Obersaxen Mundaun,Obersaxen,Obersaxen,"Obersaxen,Oberzaksen,Supersaxa,Sursaissa,shang sa ke sen,Оберзаксен,上薩克森",757,7134
2659391,CH,AG,1901,47.35639,8.04594,4010,Kanton Aargau,Bezirk Aarau,Oberentfelden,Oberentfelden,Oberentfelden,"Entfelden,Oberentfel'den,shang en te fei er deng,Оберентфельден,上恩特費爾登",7553,5036
2660542,CH,VS,2313,46.19529,7.83745,6285,Canton du Valais,Visp District,Grächen,Grächen,Grächen,"Grachen,Gracher,Grächen,Grächer,ge lei xing,格雷興",1362,3925
2660594,CH,GL,800,47.04057,9.06804,1632,Kanton Glarus,Glarus,Glarus,Glarus,Glarus,"Canton Glarus,Glaris,Glarona,Glaruna,Glarus,Glaruso,Gorad Glarus,ZHG,ge la lu si,geullaluseu,ghlrws,glarusi,glarws,glrw,gurarusu,Гларус,Горад Гларус,غلروس,گلاروس,گلرو,გლარუსი,グラールス,格拉魯斯,글라루스",5681,8750
2660809,CH,ZH,107,47.23964,8.78472,153,Kanton Zürich,Bezirk Meilen,Hombrechtikon,Feldbach,Feldbach,,205,8714
2661248,CH,GR,1847,46.33541,9.12129,3837,Kanton Graubünden,Region Moesa,Calanca,Cauco,Cauco,"Cauch,Cauco,Kauko,kao ke,Кауко,考科",34,6546
2661559,CH,ZH,102,47.65276,8.65391,22,Kanton Zürich,Bezirk Andelfingen,Benken (ZH),Benken ZH,Benken,Benken ZH,601,8463
6559635,CH,TI,2105,46.00694,8.92898,5192,Ticino,Lugano District,Lugano,Breganzona,Breganzona,,0,6932
7669943,CH,AI,1600,47.32195,9.43146,3103,Kanton Appenzell Innerrhoden,Appenzell Inner Rhodes,Rüte,Appenzell Steinegg,Steinegg,Appenzell Steinegg,0,9050
8029943,CH,ZG,900,47.13614,8.6144,1706,Kanton Zug,Zug,Oberägeri,Oberägeri,Oberägeri,"Agregia Superior,Oberegeri,Оберегери",0,6315
8469027,CH,SO,1104,47.43738,7.6615,2480,Kanton Solothurn,Bezirk Dorneck,Seewen,Seewen SO,Seewen SO,,0,4206
8469246,CH,ZG,900,47.17425,8.45123,1703,Kanton Zug,Zug,Hünenberg,Hünenberg See,Hünenberg See,,0,6333
8533211,CH,AG,1906,47.44874,8.00273,4173,Kanton Aargau,Bezirk Laufenburg,Oberhof,Oberhof,Oberhof,Oberhof,0,5062
8533454,CH,NE,2403,46.94994,6.53404,6432,Neuchâtel,Le Locle District,La Brévine,Le Brouillet,Le Brouillet,Le Brouillet,0,2406
8533671,CH,ZH,110,47.48687,8.80056,230,Kanton Zürich,Bezirk Winterthur,Winterthur,Ricketwil (Winterthur),Ricketwil (Winterthur),Ricketwil (Winterthur),0,8352
11790335,CH,VS,2303,46.08615,7.16875,6036,Canton du Valais,Entremont District,Vollèges,Vollèges,Vollèges,,0,1941
2657944,CH,BE,245,47.10586,7.66681,424,Canton de Berne,Emmental District,Wynigen,Wynigen,Wynigen,"Vinigen,Wynigen,wei ni gen,Виниген,維尼根",2090,3472
