3579259,GP,GP,971,16.13524,-61.57457,9711,Guadeloupe,Guadeloupe,Arrondissement de la Basse-Terre,Goyave,Goyave,Goyave,0,97128
3579585,GP,GP,971,16.04495,-61.56425,9711,Guadeloupe,Guadeloupe,Arrondissement de la Basse-Terre,Capesterre-Belle-Eau,Capesterre-Belle-Eau,"Capesterre,Capesterre-Belle-Eau,Kapester-Bel-O,Kapesterr-Bel'-O,kabstr-byl-aw,Капестер-Бел-О,Капестерр-Бель-О,كابستر-بيل-أو",19821,97130
3579767,GP,GP,971,16.26738,-61.58543,9711,Guadeloupe,Guadeloupe,Arrondissement de la Basse-Terre,Baie-Mahault,Baie-Mahault,"Bai-Mao,Baie-Mahault,Baj Mao,La Baie Mahault,bay-maww,khlyj myw,Баї-Мао,Бај Мао,باي-ماؤو,خلیج مئو",30551,97122
3579250,GP,GP,971,15.88402,-61.3148,9712,Guadeloupe,Guadeloupe,Arrondissement de Pointe-à-Pitre,Grand-Bourg,Grand-Bourg,"Gran-Bur,Grand Buras,Grand-Bourg,ghran-bwr,guran=buru,Гран-Бур,גראן-בור,غران-بور,グラン＝ブール",5867,97112
3579429,GP,GP,971,16.30672,-61.79435,9711,Guadeloupe,Guadeloupe,Arrondissement de la Basse-Terre,Deshaies,Deshaies,"Dese,Deshaies,Deshayes,dysyh,Десе,ديسيه",0,97126
3579023,GP,GP,971,16.27047,-61.63166,9711,Guadeloupe,Guadeloupe,Arrondissement de la Basse-Terre,Lamentin,Lamentin,"Lamentin,Le Lamentin",14891,97129
3578278,GP,GP,971,16.05866,-61.76667,9711,Guadeloupe,Guadeloupe,Arrondissement de la Basse-Terre,Vieux-Habitants,Vieux-Habitants,"Les Habitants,Vez-Abitan,Vieux-Habitants,Вєз-Абітан",7728,97119
3578599,GP,GP,971,16.24125,-61.53614,9712,Guadeloupe,Guadeloupe,Arrondissement de Pointe-à-Pitre,Pointe-à-Pitre,Pointe-à-Pitre,"La Pointe a Pitre,La Pointe à Pitre,PTP,Poent a Pitr,Pointe a Pitre,Pointe-a-Pitre,Pointe-à-Pitre,Pouant-a-Pitr,Puant a Pitras,Puehnt-a-Pitr,Puent-a-Pitr,bwant-ah-bytr,pi te er jiao cheng,powantapitoru,Πουάντ-α-Πιτρ,Поент а Питр,Пуент-а-Пітр,Пуэнт-а-Питр,פואנט-א-פיטר,بوانت-آه-بيتر,ポワンタピートル,皮特尔角城",18264,97110
3578682,GP,GP,971,16.19163,-61.5914,9711,Guadeloupe,Guadeloupe,Arrondissement de la Basse-Terre,Petit-Bourg,Petit-Bourg,"Peti-Bur,Petit-Bourg,Pti Bur,Pti-Burg,byty-bwr,pwty bwr,Петі-Бур,Пти Бур,Пти-Бург,بيتي-بور,پوتی بور",24994,97170
3578441,GP,GP,971,16.25236,-61.27332,9712,Guadeloupe,Guadeloupe,Arrondissement de Pointe-à-Pitre,Saint-François,Saint-François,"SFC,Saint-Francois,Saint-François",12732,97118
3578575,GP,GP,971,16.41749,-61.53045,9712,Guadeloupe,Guadeloupe,Arrondissement de Pointe-à-Pitre,Port-Louis,Port-Louis,Port-Louis,5515,97117
