2159648,AU,TAS,,-42.97905,147.1444,,Tasmania,TASMANIA,,Lower Longley,Longley Lower,"Longley Lower,Lower Longley",0,7109
2160606,AU,VIC,,-37.35,142.95,,Victoria,,,Langi Logan,Langi Logan,,0,3377
2162577,AU,QLD,,-24.25973,144.43932,,Queensland,CENTRAL QLD,,Isisford,Isisford,"Ajsisford,ISI,Isisford,Айсисфорд",0,4731
2165478,AU,QLD,,-23.84852,151.25775,,Queensland,CENTRAL QLD,,Gladstone,Gladstone,"GLT,Gladston,Gladstone,Gledston,Glehdston,ge la de si tong,qladstwn  kwyynzlnd,Гладстон,Гледстон,Глэдстон,قلادستون، کوئینزلند,گلیڈسٹون,گلیڈسٹون، کوئنزلینڈ,گلەدستۆن,გლადსტონი,格拉德斯通",30489,4680
2167224,AU,VIC,,-36.46667,147.23333,,Victoria,VIC FAR COUNTRY,,Eskdale,Eskdale,,0,3701
2170839,AU,NSW,,-28.31884,153.43779,,New South Wales,GOLD COAST,,Condong,Condong,Condong,256,2484
2171378,AU,VIC,,-36.93333,141.86667,,Victoria,,,Clear Lake,Clear Lake,,0,3409
2172901,AU,NSW,,-33.34759,149.25506,,New South Wales,,,Byng,Byng,,0,2800
2173229,AU,NSW,,-29.13333,151.98333,,New South Wales,NSW NORTH COAST,,Bungulla,Bungulla,,0,2372
2174740,AU,QLD,,-27.35317,153.06092,,Queensland,NORTHGATE NORTH,,Boondall,Boondall,Crab Tree Station,0,4034
2174896,AU,NSW,,-29.04794,151.27574,,New South Wales,NSW NORTH COAST,,Bonshaw,Bonshaw,Bonshaw,0,2361
2175800,AU,NSW,,-34.05,147.95,,New South Wales,NEW CNTRY WEST,,Bimbi,Bimbi,,158,2810
2176031,AU,VIC,,-38.03333,145.35,,Victoria,DANDENONG,,Berwick,Berwick,Berwick,44779,3806
2176052,AU,VIC,,-37.98333,143.48333,,Victoria,VIC FAR COUNTRY,,Berrybank,Berrybank,,0,3323
2207819,AU,NSW,,-33.82895,151.1803,,New South Wales,CHATSWOOD,,Northwood,Northwood,Northwood,908,2066
7627348,AU,NT,,-11.76036,130.63602,,Northern Territory,DARWIN,,Nguiu,Nguiu,,0,0822
8348561,AU,QLD,,-27.52625,153.06046,,Queensland,UNDERWOOD SOUTH,,Holland Park West,Holland Park West,,0,4121
8348561,AU,QLD,,-27.52625,153.06046,,Queensland,,,Holland Park East,Holland Park West,,0,4121
8348561,AU,QLD,,-27.52625,153.06046,,Queensland,UNDERWOOD SOUTH,,Holland Park,Holland Park West,,0,4121
8348893,AU,QLD,,-27.66401,153.14465,,Queensland,UNDERWOOD SOUTH,,Meadowbrook,Meadowbrook,,0,4131
8635912,AU,QLD,,-25.9966,152.83714,,Queensland,SUNSHINE MT ISA,,Toolara Forest,Toolara Forest,Toolara Forest,0,4570
9782291,AU,SA,,-35.79073,137.781,,South Australia,,,Sapphiretown,Sapphiretown,,0,5222
9883895,AU,QLD,,-25.39143,153.02942,,Queensland,BRIS CITY CNTRY,,Kingfisher Bay,Kingfisher Bay,,0,4655
9972660,AU,NSW,,-33.78826,151.05261,,New South Wales,,,Dundas Valley,Dundas Valley,,4628,2117
1109024,PK,,,26.55996,65.67149,,Norhern Punajb Rawalpindi,,,Wadi,Wadi,,0,40611
11091410,PK,,,28.13983,66.08555,,Balochisan,,,Killi Ali Zai,Sher Ali,,0,86701
11197592,PK,,,25.99473,63.08575,,Balochisan,,,Absar,Absar,,0,82601
11544021,PK,,,30.76021,73.62545,,Lahore,,,Chak 16/1-L,Pariawala Chak,,0,56151
11544021,PK,,,30.76021,73.62545,,Lahore,,,Chak 9/1-L,Pariawala Chak,,0,56151
11544021,PK,,,30.76021,73.62545,,Lahore,,,Chak 14/1-L,Pariawala Chak,,0,56151
11544021,PK,,,30.76021,73.62545,,Lahore,,,Chak 23/2-L,Pariawala Chak,,0,56151
11544021,PK,,,30.76021,73.62545,,Lahore,,,Chak 11/1-L,Pariawala Chak,,0,56151
11544021,PK,,,30.76021,73.62545,,Lahore,,,Chak 8/1-L,Pariawala Chak,,0,56151
11544021,PK,,,30.76021,73.62545,,Lahore,,,Chak 12/1-L,Pariawala Chak,,0,56151
11544021,PK,,,30.76021,73.62545,,Lahore,,,Chak 21/2-L,Pariawala Chak,,0,56151
11544021,PK,,,30.76021,73.62545,,Lahore,,,Chak 13/1-L,Pariawala Chak,,0,56151
1167997,PK,,,32.28726,73.17561,,Norhern Punajb Rawalpindi,,,Pindi Rawan,Pindi Rawan,,0,50581
1169978,PK,,,33.54542,73.24681,,Federal Capial &AJK,,,Mughal,Mughal,,0,45751
1170759,PK,,,32.22858,72.56512,,Norhern Punajb Rawalpindi,,,Masar,Masar,,0,40371
1171051,PK,,,31.59617,72.60775,,Lahore,,,Mouza Mangini,Mangini,"Maingni,Mangini",0,35351
1171911,PK,,,33.5817,73.16356,,Federal Capial &AJK,,,Lohi Bher,Lohi Behr,"Lohi Behr,Lohi Bher,Lohi Bhirr",0,45751
1172492,PK,,,31.9358,74.53499,,Lahore,,,Ladheke,Ladheke Khurd,"Ladheke,Ladheke Khurd,Ladheke Mallian",0,39051
1181677,PK,,,32.08056,72.83889,,Norhern Punajb Rawalpindi,,,Chak Sada,Chak Sāda,,0,50701
