3439596,UY,10,,-34.9,-56.15,,Montevideo,,,Pque Batlle Villa Dolores,Villa Dolores,,0,11600
3443178,UY,03,,-32.6243,-54.59275,,Cerro Largo,,,Cerro De Las Cuentas,Cerro de las Cuentas,,0,36200
10861868,UY,07,,-34.16603,-56.40115,,Florida,,,Paso De Los Novillos,Paso de los Novillos,Paso de los Novillos,0,95100
3441456,UY,15,,-31.11902,-56.87805,,Salto,,,Olivera,Olivera,Olivera,0,50000
8057962,UY,01,,-30.38704,-57.61513,,Artigas,,,Cainsa,Cainsa,"Cainsa,Cainsa Itacumbu,Cainsa Itacumbú",0,55100
10098317,UY,06,,-33.72621,-56.79895,,Flores,,,Cerro Colorado,Cerro Colorado,,0,85000
10174965,UY,18,,-31.80763,-55.97929,,Tacuarembo,,,Paso Bonilla,Paso Bonilla,,0,45000
3440791,UY,03,,-32.59802,-53.38583,,Cerro Largo,,,Rio Branco,Río Branco,"Artigas,La Cuchilla,Rio Branco,Rio Branko,Rio-Branko,Río Branco,li ao bu lan ke,liobeulangko,ryw brankw  arwgwyh,Рио-Бранко,Ռիո Բրանկո,ریو برانکو، اروگوئه,ریو برانکو، یوراگوئے,里奧布蘭科,리오브랑코",13567,37100
3441087,UY,07,,-33.83465,-56.30698,,Florida,,,Pintado,Pintado,Pintado,0,94100
3441274,UY,12,,-32.51977,-57.15907,,Rio Negro,,,Los Mellizos,Los Mellizos,"Los Mellizos,Paso de los Mellizos",0,60100
3441955,UY,11,,-32.04574,-57.4164,,Paysandu,,,Zeballos,Zeballos,"Los Ceballos,Zeballos",0,60000
10944773,UY,15,,-30.95617,-57.84498,,Salto,,,El Espinillar,El Espinillar,El Espinillar,0,50100
3439661,UY,07,,-34.41167,-56.40222,,Florida,,,25 De Agosto,25 de Agosto,"25 de Agosto,Veinticinco de Agosto",1799,95400
3443622,UY,10,,-34.85,-56.21667,,Montevideo,,,Belvedere,Belvedere,,0,11900
10943749,UY,04,,-33.90905,-58.38106,,Colonia,,,Belgrano Sur,Belgrano Sur,Belgrano Sur,0,70700
3441036,UY,18,,-31.83333,-55.98333,,Tacuarembo,,,Los Coitinhos,Poblado Los Coitinhos,"Los Coitinhos,Poblado Los Coitinhos",0,45000
3441814,UY,19,,-33.39003,-54.6783,,Treinta y Tres,,,Maria Albina,María Albina,"Maria Albina,María Albina,Villa Maria Albina,Villa María Albina",0,30300
10641918,UY,09,,-34.73632,-55.02359,,Maldonado,,,Guardia Vieja,Guardia Vieja,Guardia Vieja,0,20400
10943925,UY,06,,-33.5785,-57.11022,,Flores,,,Arenal Chico,Arenal Chico,Arenal Chico,0,85000
10943925,UY,17,,-33.5785,-57.11022,,Soriano,,,Arenal Chico,Arenal Chico,Arenal Chico,0,75100
9883533,UY,09,,-34.90061,-55.2596,,Maldonado,,,Punta Colorada,Punta Colorada,,0,20200
10943699,UY,17,,-33.56512,-58.42651,,Soriano,,,La Concordia,La Concordia,La Concordia,0,75100
3439671,UY,14,,-34.33611,-53.79582,,Rocha,,,Barra De Valizas,Barra de Valizas,"Balizas,Barra de Valizas,Valizas",0,27200
3442096,UY,03,,-32.35,-54.13333,,Cerro Largo,,,La Pedrera,La Pedrera,,0,37000
11171799,UY,02,,-34.24175,-57.22092,,Canelones,,,Barrancas Coloradas,Barrancas Coloradas,Barrancas Coloradas,0,90100
