625144,BY,,,53.9,27.56667,,Minsk,,,Minsk,Minsk,"Gorad Minsk,MSQ,Mins'k,Minsc,Minscum,Minsk,Minsk - Minsk,Minsk - Мінск,Minsk osh,Minska,Minskaj,Minskas,Minsko,Minszk,Mińsk,Myensk,Myenyesk,Mînsk,ming si ke,ming si ke shi,minseukeu,minsk,minsuku,mnsk,mynsk,mynsq,mynysky,Μινσκ,Горад Мінск,Минск,Минск ош,Минскай,Мінск,Мінськ,Мѣньскъ,Մինսկ,מינסק,منسک,مىنىسكى,مينسك,مینسک,मिन्‍स्‍क,மின்ஸ்க்,ಮಿನ್ಸ್ಕ್,മിൻസ്ക്,มินสก์,མིན་སིཀ།,მინსკი,ミンスク,明斯克,明斯克市,민스크",1742124,"220008,220040,220077,220137,220121,220014,220138,220082,220103,220086,220085,220089,220029,220005,220113,220099,220095,220021,220075,220019,220027,220044,220056,220092,220070,220037,220096,220119,220047,220033,220050,220036,220024,220031,220079,220112,220123,220042,220125,220060,220010,220114,220015,220043,220090,220104,220035,220034,220109,220141,220118,220018,220088,220013,220100,220057,220030,220131,220017,220048,220094,220049,220102,220117,220016,220028,220020,220116,220066,220007,220012,220026,220053,220140,220093,220126,220068,220073,220002,220025,220072,220124,220051,220101,220006,220108,220004,220136,220039,220107"
629914,BY,,,52.197,23.5841,,Brest,Brest,,Большие Мотыкалы,Большие Мотыкалы,"Bol'shie Motykaly,Bol'shiye Motykaly,Bol’shiye Motykaly,Motykaly Vel'ke,Motykaly Vel’ke,Большие Мотыкалы",0,225033
