3056825,SK,BC,610,48.21059,19.35043,,Banskobystrický kraj,Veľký Krtíš,,Veľký Krtíš,Veľký Krtíš,"Gorad Vel'ki Krcish,Krtis,Krtíš,Nagykuertoes,Nagykürtös,Vel'ki Krtish,Vel'ki-Krtish,Vel'ky Krtis,Veljki Krtis,Veljki Krtiš,Velki Krtis,Velki Krtisa,Velki Krtish,Velki Krtiş,Veļki Krtīša,Veľký Krtíš,da ke er ji shen,fylky krtysh,wlky krtysh,Вельки Кртиш,Вельки-Кртиш,Вељки Кртиш,Горад Велькі Крціш,فيلكي كرتيش,ولکی کرتیش,大克爾季什",12608,990 01
3056883,SK,BC,606,48.34644,19.83928,,Banskobystrický kraj,Lučenec,,Veľké Dravce,Veľké Dravce,"Nagy-Daroc,Nagy-Daróc,Vel'ke Dravce,Veľké Dravce",0,985 42
3057087,SK,ZI,506,49.11627,18.94921,,Žilinský kraj,Martin,,Turčianske Kľačany,Turčianske Kľačany,"Kl'acany,Kľačany,Turcianske Kl'acany,Turčianske Kľačany",0,038 61
3057627,SK,ZI,502,49.49664,18.89706,,Žilinský kraj,Čadca,,Skalité,Skalité,"Skalite,Skalitje,Skalité,Sziklaszoros,Скалитје",0,023 14
3057768,SK,BC,607,48.54548,19.75338,,Banskobystrický kraj,Poltár,,Salajka,Salajka,,0,985 03
3059301,SK,TA,201,48.01803,17.34771,,Trnavský kraj,Dunajská Streda,,Kráľovianky,Kráľovianky,"Kiralyfia,Kral'ovianky,Kráľovianky",0,931 01
3059922,SK,ZI,509,48.7576,18.92592,,Žilinský kraj,Turčianske Teplice,,Turček,Horný Turček,"Horni Turcek,Horny Turcek,Horní Turček,Horný Turček,Ober-Turcek,Ober-Turček",0,038 48
3059922,SK,ZI,509,48.7576,18.92592,,Žilinský kraj,Turčianske Teplice,,Horný Turček,Horný Turček,"Horni Turcek,Horny Turcek,Horní Turček,Horný Turček,Ober-Turcek,Ober-Turček",0,038 48
3060117,SK,BC,601,48.81053,19.31561,,Banskobystrický kraj,Banská Bystrica,,Hiadeľ,Hiadeľ,"Hiadel',Hiadeľ",0,976 61
723050,SK,PV,702,49.04593,22.06235,,Prešovský kraj,Humenné,,Zubné,Zubné,"Zubne,Zubné",0,067 33
723246,SK,PV,707,49.04114,21.1993,,Prešovský kraj,Prešov,,Veľký Šariš,Veľký Šariš,"Vel'ky Saris,Veľký Šariš",0,082 21
723372,SK,BC,609,48.39305,20.15297,,Banskobystrický kraj,Rimavská Sobota,,Tomášovce,Tomášovce,"Tamasi,Tamási,Tomasovce,Tomášovce",0,980 21
723665,SK,KI,807,48.70641,21.8869,,Košický kraj,Michalovce,,Šamudovce,Šamudovce,"Samudovce,Šamudovce",0,072 01
724127,SK,PV,703,49.16724,20.38401,,Prešovský kraj,Kežmarok,,Mlynčeky,Mlynčeky,"Mlynceky,Mlynčeky",0,059 76
724282,SK,PV,707,49.0562,20.95343,,Prešovský kraj,Prešov,,Lipovce,Lipovce,Lipovce,0,082 36
724520,SK,KI,811,48.48984,21.74161,,Košický kraj,Trebišov,,Kašov,Kašov,"Kasov,Kašov",0,076 02
724577,SK,PV,702,48.90463,21.90325,,Prešovský kraj,Humenné,,Jasenov,Jasenov,Jasenov,0,066 01
724787,SK,PV,701,49.31963,21.11582,,Prešovský kraj,Bardejov,,Gerlachov,Gerlachov,,0,086 04
3057738,SK,TA,201,48.06667,17.45,,Trnavský kraj,Dunajská Streda,,Sása,Sása,"Sasa,Szasz,Szász,Sása",0,930 37
3058068,SK,ZI,511,49.15443,18.72633,,Žilinský kraj,Žilina,,Porúbka,Porúbka,"Porubka,Porúbka",0,013 11
3058438,SK,NI,402,48.2474,18.51697,,Nitriansky kraj,Levice,,Nový Tekov,Nový Tekov,"Novy Tekov,Nový Tekov,Uj-Bars,Új-Bars",0,935 33
3058455,SK,NI,402,48.08899,18.86,,Nitriansky kraj,Levice,,Nový Dvor,Nový Dvor,"Novy Dvor,Novy Majer,Nový Dvor,Nový Majer,Ujmajor,Újmajor",0,935 77
3059072,SK,NI,406,48.56921,18.01099,,Nitriansky kraj,Topoľčany,,Lipovník,Lipovník,"Lipovnik,Lipovník",0,956 01
3059222,SK,TA,205,48.63901,17.07258,,Trnavský kraj,Senica,,Kuklov,Kuklov,Kuklov,0,908 78
3059292,SK,ZI,511,49.21491,18.88718,,Žilinský kraj,Žilina,,Krasňany,Krasňany,"Krasnany,Krasňany",1231,013 03
3059334,SK,NI,406,48.49568,18.1566,,Nitriansky kraj,Topoľčany,,Kovarce,Kovarce,Kovarce,0,956 15
3059417,SK,ZI,506,49.09942,19.07126,,Žilinský kraj,Martin,,Konské,Konské,,0,038 52
3060562,SK,ZI,511,49.25433,18.69984,,Žilinský kraj,Žilina,,Divinka,Divinka,Divinka,0,013 31
3060563,SK,ZI,511,49.27178,18.69516,,Žilinský kraj,Žilina,,Divina,Divina,Divina,0,013 31
3061083,SK,NI,402,47.99346,18.77461,,Nitriansky kraj,Levice,,Bielovce,Bielovce,"Bel,Bielovce,Bél,Ipolybel,Ipolybél",0,935 74
723103,SK,KI,806,48.58337,20.92408,,Košický kraj,Košice-okolie,,Žarnov,Žarnov,"Zarnov,Zsarno,Zsarnó,Žarnov",0,044 02
