3624955,CR,01,201,10.01625,-84.21163,20101,Provincia de Alajuela,Alajuela,Alajuela,Alajuela,Alajuela,"Alachouela,Alachuela,Alajuela,Alakhuehla,Alaxuela,a la hu ai la,alakhwyla,allahuella,Αλαχουέλα,Алахуэла,Ալախուելա,אלחואלה,آلاخوئلا,ألاخويلا,الاخویلا,阿拉胡埃拉,알라후엘라",47494,20101
3622043,CR,01,206,10.04422,-84.37826,20607,Provincia de Alajuela,Naranjo,El Rosario,El Rosario,Rosario,"El Hoyo,Rosario",0,20607
3624377,CR,01,201,10.08475,-84.17024,20103,Provincia de Alajuela,Alajuela,Carrizal,Carrizal,Carrizal,,0,20103
3621516,CR,04,403,9.98123,-84.08984,40301,Provincia de Heredia,Santo Domingo,Santo Domingo,Santo Domingo,Santo Domingo,"San Domingo,Santo Domingo",0,40301
3621997,CR,08,106,9.85259,-84.09062,10607,Provincia de San José,Aserrí,Salitrillos,Salitrillos,Salitrillos,,5738,10607
3621295,CR,01,210,10.3406,-84.58084,21008,Provincia de Alajuela,San Carlos,La Tigra,La Tigra,Tigra,Tigra,194,21008
3623037,CR,02,301,9.93933,-83.90883,30110,Provincia de Cartago,Cartago,Llano Grande,Llano Grande,Llano Grande,Llano Grande,0,30110
3624631,CR,08,109,9.93155,-84.23186,10906,Provincia de San José,Santa Ana,Brasil,Brasil,Brasil,,0,10906
3624842,CR,01,205,9.97489,-84.37886,20501,Provincia de Alajuela,Atenas,Atenas,Atenas,Atenas,Atenas,7014,20501
3621913,CR,08,101,9.9078,-84.0563,10106,Provincia de San José,San José,San Francisco de Dos Ríos,San Francisco de Dos Ríos,San Francisco de Dos Ríos,"San Francisco,San Francisco de Dos Rios,San Francisco de Dos Ríos,San Francisco dos Rios",0,10106
3624057,CR,02,307,9.89449,-83.87302,30702,Provincia de Cartago,Oreamuno,Cot,Cot,Cot,,6784,30702
