3472254,BR,15,3102605,-22.06806,-46.56917,,Minas Gerais,,,Andradas,Andradas,"Andradas,Caracol,an de la da si,anadradasa,Андрадас,আনড্রাডাস,安德拉达斯",26772,37795-000
3467585,BR,15,3111903,-21.02083,-45.18194,,Minas Gerais,,,Cana Verde,Cana Verde,Canna Verde,0,37267-000
3389321,BR,17,2513703,-7.11389,-34.97806,,Paraiba,,,Santa Rita,Santa Rita,,119893,58300-000
3461605,BR,26,4206801,-27.09194,-51.365,,Santa Catarina,,,Ibicaré,Ibicaré,"Itapui,Itapuí",0,89640-000
6698113,BR,07,,-15.92204,-48.10484,,Distrito Federal,,,Recanto das Emas,Recanto das Emas,,0,72600-000
3471804,BR,27,3503158,-22.67389,-44.44778,,Sao Paulo,,,Arapeí,Arapeí,,0,12870-000
6317249,BR,18,4109658,-26.14111,-52.38694,,Parana,,,Honório Serpa,Honório Serpa,,0,85548-000
3388507,BR,17,2514453,-7.25,-35.38333,,Paraiba,,,São José dos Ramos,São José,,0,58339-000
6317010,BR,18,4107157,-24.94278,-54.10333,,Parana,,,Diamante d'Oeste,Diamante dOeste,,0,85896-000
3445549,BR,27,3556354,-22.88889,-46.41361,,Sao Paulo,,,Vargem,Vargem,,0,12935-000
3458185,BR,21,3302452,-21.98389,-42.25278,,Rio de Janeiro,,,Macuco,Macuco,Macaco,0,28545-000
6316515,BR,23,4301958,-27.92306,-53.03917,,Rio Grande do Sul,,,Barra Funda,Barra Funda,,0,99585-000
6316883,BR,23,4305587,-29.38778,-51.86972,,Rio Grande do Sul,,,Colinas,Colinas,,0,95895-000
3393532,BR,17,2510501,-6.99056,-36.24417,,Paraiba,,,Olivedos,Olivedos,"Sao Francisco,São Francisco",0,58160-000
3457235,BR,15,3141603,-21.19417,-43.34139,,Minas Gerais,,,Mercês,Mercês,,0,36190-000
3465016,BR,28,2801900,-10.355,-37.18306,,Sergipe,,,Cumbe,Cumbe,,0,49660-000
3448877,BR,21,3305109,-22.80389,-43.37222,,Rio de Janeiro,,,São João de Meriti,São João de Meriti,"Gorad San-Zhuan-dy-Meryty,Meriti,Merity,San Zuan de Meritis,San Žuan de Meritis,San-Zhuan-di-Meriti,Sao Zhoao de Meriti,Sao Zhoao di Meriti,sa'o joya'o de meriti,sheng ruo ang di mei li di,Горад Сан-Жуан-ды-Мерыты,Сан-Жуан-ди-Мерити,Сао Жоао де Мерити,Сао Жоао ди Мерити,সাও জোয়াও ডে মেরিটি,聖若昂迪梅里蒂",454849,25500-000
3467493,BR,27,3510153,-23.00639,-49.78333,,Sao Paulo,,,Canitar,Canitar,Fortuna,0,18990-000
3468299,BR,18,4103404,-22.7925,-51.71611,,Parana,,,Cafeara,Cafeara,"Guairaca,Guairacá",0,86640-000
6698115,BR,07,,-15.88721,-48.15084,,Distrito Federal,,,Samambaia,Samambaia,,0,72300-000
3448895,BR,15,3162302,-21.93,-45.92889,,Minas Gerais,,,São João da Mata,São João da Mata,Jacarini,0,37568-000
3411896,BR,31,,-6.6125,-47.54583,,Tocantins,,,Mosquito,Mosquito,,0,77913-000
6316623,BR,20,2201929,-9.16583,-42.87417,,Piaui,,,Bonfim do Piauí,Bonfim do Piauí,,0,64775-000
6317014,BR,20,2203354,-9.33806,-42.42778,,Piaui,,,Dirceu Arcoverde,Dirceu Arcoverde,,0,64785-000
9179592,BR,07,,-15.72006,-47.83379,,Distrito Federal,,,Lago Norte,Lago Norte,,0,71500-000
3460971,BR,28,2803005,-11.27389,-37.79,,Sergipe,,,Itabaianinha,Itabaianinha,Itabayanninha,17149,49290-000
3460580,BR,18,4111308,-22.73056,-52.88722,,Parana,,,Itaúna do Sul,Itaúna do Sul,"Itauna,Itaúna",0,87980-000
3451245,BR,18,4122172,-24.35,-51.33333,,Parana,,,Rio Branco do Ivaí,Rio Branco,,0,86848-000
3466680,BR,15,3115409,-20.69,-43.4975,,Minas Gerais,,,Catas Altas da Noruega,Catas Altas da Noruega,Cattas Altas de Noruega,0,36450-000
6316863,BR,26,4204194,-27.59056,-49.55389,,Santa Catarina,,,Chapadão do Lageado,Chapadão do Lageado,,0,88407-000
6318209,BR,26,4215406,-26.90528,-51.40639,,Santa Catarina,,,Salto Veloso,Salto Veloso,,0,89595-000
3450950,BR,26,4215208,-26.67611,-53.31444,,Santa Catarina,,,Romelândia,Romelândia,,0,89908-000
3451202,BR,27,3544004,-22.84333,-47.60611,,Sao Paulo,,,Rio das Pedras,Rio das Pedras,,23722,13390-000
6317475,BR,18,4113452,-25.26,-53.57611,,Parana,,,Lindoeste,Lindoeste,,0,85826-000
3392127,BR,17,2511509,-7.26722,-35.26,,Paraiba,,,Pilar,Pilar,,7588,58338-000
3452069,BR,27,3541802,-21.79889,-50.24028,,Sao Paulo,,,Queiroz,Queiroz,Queiroz,0,17590-000
3458632,BR,15,3138401,-21.53194,-42.64306,,Minas Gerais,,,Leopoldina,Leopoldina,LEP,46742,36700-000
6316793,BR,26,4203956,-28.44472,-48.95778,,Santa Catarina,,,Capivari de Baixo,Capivari de Baixo,,0,88745-000
3446599,BR,05,2931707,-12.39167,-38.625,,Bahia,,,Terra Nova,Terra Nova,Terra Nova,0,44270-000
3455811,BR,15,3145851,-20.43056,-42.80556,,Minas Gerais,,,Oratórios,Oratórios,"Oratorio,Oratório",0,35439-000
6316588,BR,23,4302253,-29.35083,-51.67583,,Rio Grande do Sul,,,Boa Vista do Sul,Boa Vista do Sul,,0,95727-000
3472433,BR,15,3102100,-21.02583,-43.41139,,Minas Gerais,,,Alto Rio Doce,Alto Rio Doce,,0,36260-000
10345224,BR,07,,-15.90603,-47.86366,,Distrito Federal,,,Lago Sul,Lago Sul,,0,71600-000
3450724,BR,23,4316436,-28.39333,-53.09472,,Rio Grande do Sul,,,Saldanha Marinho,Saldanha Marinho,,0,98250-000
3464528,BR,15,3122900,-21.31639,-42.81056,,Minas Gerais,,,Dona Eusébia,Dona Euzébia,"Dona Euzebia,Dona Euzébia",0,36784-000
6316879,BR,26,4204251,-28.60111,-49.32583,,Santa Catarina,,,Cocal do Sul,Cocal do Sul,,0,88845-000
3388238,BR,22,2412609,-5.895,-35.76278,,Rio Grande do Norte,,,São Paulo do Potengi,São Paulo do Potengi,"Potengy,Sao Paulo do Potengi,São Paulo do Potengi",9333,59460-000
3453229,BR,27,3540101,-21.73639,-49.36667,,Sao Paulo,,,Pongaí,Pongaí,Pongahy,0,16660-000
3404010,BR,20,2202075,-6.78333,-42.38333,,Piaui,,,Cajazeiras do Piauí,Cajazeiras (1),,0,64514-000
3451208,BR,21,3304508,-22.1675,-43.58556,,Rio de Janeiro,,,Rio das Flores,Rio das Flores,"Santa Teresa,Santa Thereza",0,27660-000
3470044,BR,15,3106705,-19.96778,-44.19833,,Minas Gerais,,,Betim,Betim,"Betim,Betin,QBK,bechin,bei ting,betima,Бетим,Бетин,বেটিম,ベチン,貝廷",384000,32500-000
6318386,BR,17,,-6.90111,-37.72917,,Paraiba,,,São Bento de Pombal,São Bento de Pombal,,0,58857-000
6318988,BR,23,4310462,-27.93667,-52.42639,,Rio Grande do Sul,,,Ipiranga do Sul,Ipiranga do Sul,,0,99925-000
3448454,BR,26,4217204,-26.72528,-53.51806,,Santa Catarina,,,São Miguel do Oeste,São Miguel d'Oeste,"SQX,Sao Miguel do Oeste,São Miguel do Oeste",0,89900-000
6317763,BR,23,4313359,-28.99028,-51.40806,,Rio Grande do Sul,,,Nova Roma do Sul,Nova Roma do Sul,,0,95260-000
3458778,BR,28,2803609,-10.80639,-37.17,,Sergipe,,,Laranjeiras,Laranjeiras,Larangeiras,23251,49170-000
3458729,BR,26,4209508,-27.21667,-49.73306,,Santa Catarina,,,Laurentino,Laurentino,,0,89170-000
3462672,BR,07,,-16.01556,-48.06778,,Distrito Federal,,,Gama,Gama,Gama,0,72400-000
3404315,BR,17,2503407,-7.12944,-37.15722,,Paraiba,,,Cacimba de Areia,Cacimba de Areia,,0,58730-000
3444915,BR,27,3556958,-20.19667,-50.48444,,Sao Paulo,,,Vitória Brasil,Vitória Brasil,,0,15705-000
3466489,BR,07,,-15.81278,-48.10389,,Distrito Federal,,,Ceilândia,Ceilândia,"Ceilandia,Ceilândia",0,72200-000
3470920,BR,15,3105301,-21.72806,-46.38583,,Minas Gerais,,,Bandeira do Sul,Bandeira do Sul,Bandeira,0,37740-000
3472749,BR,15,3101409,-22.20083,-46.61583,,Minas Gerais,,,Albertina,Albertina,,0,37596-000
3447117,BR,15,3167905,-21.35889,-43.24778,,Minas Gerais,,,Tabuleiro,Tabuleiro,Taboleiro,0,36165-000
3457861,BR,26,4210407,-28.8464,-49.46337,,Santa Catarina,,,Maracajá,Maracajá,Morretes,0,88915-000
8602121,BR,16,1504422,-1.37746,-48.32028,,Para,,,Marituba,Conjunto Nova Marituba,Conjunto Nova Marituba,0,67200-000
3456049,BR,07,,-15.86917,-47.97472,,Distrito Federal,,,Núcleo Bandeirante,Núcleo Bandeirante,"Nucleo Bandeirante,Nucleo dos Bandeirantes,Núcleo Bandeirante,Núcleo dos Bandeirantes",0,71700-000
3450980,BR,23,4315909,-27.47056,-53.16889,,Rio Grande do Sul,,,Rodeio Bonito,Rodeio Bonito,,0,98360-000
6317611,BR,26,4210902,-26.77833,-53.05528,,Santa Catarina,,,Modelo,Modelo,,0,89872-000
6318227,BR,15,3157336,-21.11972,-44.22333,,Minas Gerais,,,Santa Cruz de Minas,Santa Cruz de Minas,,0,36328-000
3462309,BR,28,2802601,-10.22667,-37.19833,,Sergipe,,,Gracho Cardoso,Gracho Cardoso,"Tamandua,Tamanduá",0,49860-000
