732465,BG,RSE,RSE08,43.52236,25.919,RSE08-09,Русе / Ruse,Две могили / Dve mogili,Чилнов / Chilnov,Чилнов / Chilnov,Chilnov,"Chilinov,Chilnov,Chilnovo,Tschilnow,Чилинов,Чилнов",0,7162
732740,BG,PAZ,PAZ08,42.0,23.81667,PAZ08-00,Пазарджик / Pazardzhik,Велинград / Velingrad,,Бутрева / Butreva,Butreva,"Butreva,Kolibi Butrevi,Бутрева",0,4652
733073,BG,SML,SML31,41.49286,24.6131,SML31-00,Смолян / Smoljan,Смолян / Smoljan,,Бориково / Borikovo,Borikovo,"Borikovo,Borikowo,Khasankovo,Бориково",0,4762
733480,BG,BGS,BGS04,42.62698,27.39262,BGS04-01,Бургас / Burgas,Бургас / Burgas,Банево / Banevo,Банево / Banevo,Banevo,"Banevo,Banja,Banya,Ladzha-K'oy,Ladzha-Kyoy,Lidza Kioi,Lidza-Kjoj,Lidzakioj,Lidža Kioi,Lidža-Kjoj,Lidžakiöj,Ludza Gol,Ludzha-K'oy,Ludzhakioy,Ludža Göl,Lădzha-Kyoy,Lădzha-K’oy,Lŭdzha-K’oy,Lŭdzhakioy,Банево",0,8125
726043,BG,HKV,HKV28,41.86677,26.51358,HKV28-00,Хасково / Khaskovo,Свиленград / Svilengrad,,Варник / Varnik,Varnik,"Kirechlik,Varnik,Warnik,Варник",0,6536
726330,BG,KRZ,KRZ16,41.75,25.4,KRZ16-46,Кърджали / Kurdzhali,Кърджали / Kurdzhali,Три могили / Tri mogili,Три могили / Tri mogili,Tri Mogili,"Tri Mogili,Tri mogili,Yuch Tepe,Три могили",0,6682
726524,BG,SFO,SFO43,42.96667,23.35,SFO43-00,София / Sofija,Своге / Svoge,,Своге / Svoge,Svoge,"Svogbe,Svoge,Svoghe,Svoghé,Svogja,Svogje,Swoge,Своге",8964,2260
726881,BG,SHU,SHU22,43.33333,27.25,SHU22-13,Шумен / Shumen,Нови пазар / Novi pazar,Стан / Stan,Стан / Stan,Stan,"G'odzhedzhi,G’odzhedzhi,Stan,Стан",0,9917
727190,BG,BGS,BGS06,42.25,26.98333,BGS06-00,Бургас / Burgas,Средец / Sredec,,Синьо камене / Sin'o kamene,Sinyo Kamene,"Iumrukkioy,Sin'o Kamene,Sinio-Kamene,Sinyo Kamene,Sin’o Kamene,Yumruk Kaya,Синьо Камене",0,8332
727411,BG,PAZ,PAZ19,42.33961,24.29647,PAZ19-24,Пазарджик / Pazardzhik,Пазарджик / Pazardzhik,Сбор / Sbor,Сбор / Sbor,Sbor,"Dzhumaya,Sbar,Sbor,Сбор",0,4537
