3681303,CO,33,25335,4.21472,-73.81719,,Cundinamarca,Guayabetal,,Guayabetal,Guayabetal,Guayabetal,2017,"251850,251857"
3792375,CO,02,05147,7.75849,-76.65255,,Antioquia,Carepa,,Carepa,Carepa,Carepa,20627,"057858,057850,057857"
3669657,CO,20,52019,1.47446,-77.08144,,Nariño,Albán,,San Jose De Alban,San José,"Alban,Albán,San Jose,San José",0,"521050,520557"
3669977,CO,21,54673,7.87707,-72.6243,,Norte De Santander,San Cayetano,,San Cayetano,San Cayetano,San Cayetano,1430,"545017,545010"
3670368,CO,38,47675,10.49027,-74.79463,,Magdalena,Salamina,,Salamina,Salamina,Salamina,6166,"477040,477047"
3689915,CO,20,52036,1.2633,-77.51376,,Nariño,Ancuyá,,Ancuya,Ancuya,Ancuya,5852,"526007,526001"
3690316,CO,32,85010,5.17282,-72.54706,,Casanare,Aguazul,,Aguazul,Aguazul,"Agua Azul,Aguazul,a gua su er,aguasuli,agwazwl,اگوازول,აგუასული,阿瓜蘇爾",15669,"856018,856019,856010,856017"
7033367,CO,34,11001,4.7431,-74.1269,,"Bogota, D.C.",Bogotá  D.C.,,Suba,Santa María de Suba,,0,"111156,111121,111161,111151,111111,111141,111131"
3670352,CO,23,63690,4.6375,-75.57028,,Quindio,Salento,,Salento,Salento,Salento,4135,"631020,631027,631028"
3671308,CO,02,05591,5.87259,-74.6405,,Antioquia,Puerto Triunfo,,Puerto Triunfo,Puerto Triunfo,Puerto Triunfo,4055,"053448,053440,053447"
3682653,CO,26,68266,6.66808,-72.69986,,Santander,Enciso,,Enciso,Enciso,Enciso,698,"681567,681561"
3688021,CO,28,73124,4.44234,-75.42874,,Tolima,Cajamarca,,Cajamarca,Cajamarca,"Cajamarca,San Miguel,San Miguel de Perdomo",9309,"732501,732508,732507"
3690257,CO,26,68020,5.75894,-73.91376,,Santander,Albania,,Albania,Albania,"Albania,El Chevre",810,"684537,684531"
3731756,CO,02,05887,7.03028,-75.59056,,Antioquia,Yarumal,,Yarumal,Yarumal,,0,"052030,052037,052038"
3670000,CO,02,05649,6.18789,-74.99315,,Antioquia,San Carlos,,San Carlos,San Carlos,San Carlos,7742,"054420,054427,054428"
3672981,CO,36,15522,6.44533,-72.46268,,Boyaca,Panqueba,,Panqueba,Panqueba,Panqueba,668,"151267,151260"
3687310,CO,02,05150,6.72439,-75.28168,,Antioquia,Carolina,,Carolina,Carolina,Carolina,3160,"051840,051847"
3673220,CO,04,08520,10.74055,-74.75443,,Atlantico,Palmar de Varela,,Palmar De Varela,Palmar de Varela,"Palma de Varela,Palmar,Palmar de Varela,Palmer",28084,"083087,083080"
3665910,CO,28,73873,3.93502,-74.60036,,Tolima,Villarrica,,Villarrica,Villarrica,Villarrica,3081,"734067,734068,734060"
3669480,CO,27,70702,9.27345,-75.24103,,Sucre,San Juan de Betulia,,San Juan De Betulia,San Juan de Betulia,"Betulia,San Juan de Betulia",9092,"705017,705018,705010"
3676591,CO,02,05411,6.6779,-75.81218,,Antioquia,Liborina,,Liborina,Liborina,Liborina,2373,"051460,051467,051468"
3686233,CO,23,63190,4.61889,-75.63583,,Quindio,Circasia,,Circasia,Circasia,"Circacia,Circasia",20113,"631001,631007,631008"
3666395,CO,02,05847,6.31696,-76.1342,,Antioquia,Urrao,,Urrao,Urrao,"URR,Urrao",18846,"056830,056837,056838"
3684770,CO,19,50245,4.35342,-73.71147,,Meta,El Calvario,,El Calvario,El Calvario,El Calvario,557,"501047,501041"
3665895,CO,33,25875,5.00886,-74.47226,,Cundinamarca,Villeta,,Villeta,Villeta,Villeta,20689,"253418,253410,253417"
3667310,CO,33,25797,4.66001,-74.39258,,Cundinamarca,Tena,,Tena,Tena,Tena,696,"252617,252610"
3689169,CO,26,68081,7.06528,-73.85472,,Santander,Barrancabermeja,,Barrancabermeja,Barrancabermeja,"Barankabermecha,Barracana Bermeja,Barrancabermeja,Barrankabermekha,EJA,ba lan ka wei mei ha,barankaberumeha,Барранкабермеха,ბარანკაბერმეხა,バランカベルメハ,巴蘭卡韋梅哈",191403,"687047,687032,687038,687033,687039,687031,687037"
3665986,CO,28,73870,5.03067,-75.11607,,Tolima,Villahermosa,,Villahermosa,Villahermosa,Villahermosa,4155,"731507,731501,731508"
3672068,CO,12,23555,8.4115,-75.58508,,Cordoba,Planeta Rica,,Planeta Rica,Planeta Rica,"PLC,Planeta Rica,Planeta-Riki,Планета-Рики",37297,"233057,233040,233047,233049,233048"
3682425,CO,09,19290,1.68318,-77.07331,,Cauca,Florencia,,Florencia,Florencia,"Florencia,Florencio",1467,"195047,195040"
3688840,CO,02,05093,6.11284,-75.98378,,Antioquia,Betulia,,Betulia,Betulia,Betulia,5216,"056860,056867,056868"
3667764,CO,16,41770,1.97611,-75.79454,,Huila,Suaza,,Suaza,Suaza,Suaza,2481,"416080,416089,416087,416088"
3668078,CO,22,86749,1.20296,-76.92275,,Putumayo,Sibundoy,,Sibundoy,Sibundoy,Sibundoy,9458,"861020,861027"
