3572974,BM,11,,32.25722,-64.81611,,Warwick Parish,,,Warwick,Warwick Camp,Warwick Camp,0,"WK 04,WK 08,WK 02,WK 09,PG 01,WK 06,WK 07,WK 03,WK 01,PG 04,WK 05,WK 10"
8533871,BM,05,,32.30019,-64.79204,,Pembroke Parish,,,Pembroke,Pembroke Parish,"Pembroke,Pembroke Parish",0,"HM 09,HM 04,HM 05,HM 07,HM 08,HM 18,HM 14,HM 01,HM 20,HM 13,HM 15,HM 16,HM 02,HM 19,HM 03,HM 17,HM 06"
3573197,BM,03,,32.2949,-64.78303,,Hamilton,,,City of Hamilton,Hamilton,"BDA,Chamilton,Gamil'ton,Gorad Gamil'tan,Hamilton,Hamilton pa Bermuda,Hamilton på Bermuda,Hamiltonas,Hamiltono,Khamilton,Khamiltun,amiltan,ha mi er dun,haemilteon,hamiruton,hamyltwn,hemiltana,hmyltwn,Χάμιλτον,Гамильтон,Гамільтон,Горад Гамільтан,Хамилтон,Хамилтън,המילטון,هاميلتون,همیلتون,ہیملٹن,हॅमिल्टन,ஆமில்டன்,แฮมิลตัน,ჰამილტონი,ハミルトン,哈密尔顿,해밀턴",902,"HM 09,HM 11,HM 08,HM 19,HM 12,HM 10,HM 17"
3573061,BM,06,,32.38167,-64.67806,,Saint George,,,Town of St. George,Saint George,"Saint George,Saint George's,Saint George's Town,Saint Georges,Saint George’s,Saint George’s Town,Sankta Georgo,Sent Dzordzas,Sent Džordžas,Sent-Dzhordzh,seinteujojiseu,sheng qiao zhi si,snt gwrgs,snt jwrj  brmwda,Сент-Джордж,סנט גורגס,سنت جورج، برمودا,سینٹ جارج، برمودا,სენტ-ჯორჯესი,セント・ジョージ,圣乔治斯,세인트조지스",1896,"GE 05,GE 03,GE 02,GE 04"
3573061,BM,06,,32.38167,-64.67806,,Saint George,,,St. George,Saint George,"Saint George,Saint George's,Saint George's Town,Saint Georges,Saint George’s,Saint George’s Town,Sankta Georgo,Sent Dzordzas,Sent Džordžas,Sent-Dzhordzh,seinteujojiseu,sheng qiao zhi si,snt gwrgs,snt jwrj  brmwda,Сент-Джордж,סנט גורגס,سنت جورج، برمودا,سینٹ جارج، برمودا,სენტ-ჯორჯესი,セント・ジョージ,圣乔治斯,세인트조지스",1896,HS 02
